source_screen,source_session,candidate_count,has_close,top1_true_label,top1_p_close,top1_predicted_close,would_click,top1_correct_for_positive_screen,positive_screen_miss_or_abstain,correct_abstain_on_negative_screen,false_click_on_negative_screen,top1_image_path,top1_bbox,top1_geometry_score
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002595_score_0.884_x441_y479_w17_h20_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000017_20260711_004141_before_tap_67_40.png.png,asset_5185285eadcd18c4,1,0,not_close,0.000007,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00448_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002608_score_0.884_x395_y131_w14_h14_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000017_20260711_112026_after_swipe_455_430_455_170_520.png.png,asset_2c0f1d3486bfd22c,1,0,not_close,0.001212,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00447_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002611_score_0.884_x740_y306_w40_h40_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000048_20260711_112136_after_tap_368_478.png.png,asset_535fcaf786999ed7,1,0,not_close,0.296142,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00445_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002625_score_0.882_x81_y280_w17_h16_log__20260711_093513_29888_kingdom_vault__000010_20260711_093622_after_tap_80_408.png.png,asset_868795824afcde6f,1,0,not_close,0.000215,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00432_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002639_score_0.881_x650_y206_w30_h32_log__20260711_011713_22300_afk_20260711_011713_311_廣告探寶鏟_route_enter__000001_20260711_011714_before_tap_109_194.png.png,asset_65b07531441c999d,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00424_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002648_score_0.879_x501_y219_w24_h18_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000002_20260711_113124_after_tap_247_515.png.png,asset_7b53c52848e87479,1,0,not_close,0.014679,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00416_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,asset_ba2f8f094f7f6a74,1,0,not_close,0.000055,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00408_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002659_score_0.877_x75_y123_w22_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000010_20260711_010724_after_tap_41_34.png.png,asset_e24ba766bfda42ad,1,0,not_close,0.002231,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00405_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002661_score_0.877_x75_y123_w22_h22_log__20260711_080053_66564_afk_20260711_080033_em3_廣告探寶鏟_task__000003_20260711_080202_before_tap_925_35.png.png,asset_30af04fbe1f593ca,1,0,not_close,0.013800,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00404_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002665_score_0.876_x675_y499_w12_h15_log__20260711_004437_69372_afk_20260711_004419_tiger_廣告時間沙漏_task__000024_20260711_004802_after_tap_67_40.png.png,asset_c59fb7313437b413,1,0,not_close,0.000435,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00402_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002668_score_0.876_x481_y130_w25_h28_log__20260711_101710_60008_afk_20260711_100305_em3_王國金庫_route_exit__000002_20260711_101712_after_tap_34_28.png.png,asset_c41d245fb4c84db3,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00399_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002786_score_0.875_x318_y136_w36_h36_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000034_20260711_110931_before_tap_495_170.png.png,asset_dec4ce7aa05c4320,1,0,not_close,0.002704,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00398_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002787_score_0.875_x532_y303_w20_h18_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000033_20260711_103341_after_tap_753_420.png.png,asset_f95ffe96be508a2a,1,0,not_close,0.000018,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00397_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002788_score_0.875_x532_y303_w20_h18_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000031_20260711_103337_after_tap_495_170.png.png,asset_c6509a75fe6bfda5,1,0,not_close,0.000990,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00396_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002790_score_0.875_x532_y303_w20_h18_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000036_20260711_103349_before_tap_753_420.png.png,asset_1297033b5d371aa8,1,0,not_close,0.000026,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00394_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002791_score_0.875_x532_y303_w20_h18_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000037_20260711_103350_after_tap_753_420.png.png,asset_f4635d966947b24b,1,0,not_close,0.000029,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00393_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002792_score_0.875_x532_y303_w20_h18_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000040_20260711_103358_before_tap_575_419.png.png,asset_cada2ef3fd481717,1,0,not_close,0.000021,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00392_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002809_score_0.874_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000029_20260711_084104_after_tap_749_420.png.png,asset_386451f3310668d1,1,0,not_close,0.165530,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00386_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002890_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000008_20260711_093618_after_tap_495_170.png.png,asset_d2e791eadb5decbb,1,0,not_close,0.000009,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00384_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002896_score_0.874_x82_y461_w15_h15_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000015_20260711_112833_before_swipe_86_430_86_130_420.png.png,asset_fd303d13bfc45e3b,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00379_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003016_score_0.874_x272_y617_w33_h33_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000012_20260711_010732_after_tap_41_34.png.png,asset_a2d77598d0693c89,1,0,not_close,0.000004,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00378_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003044_score_0.873_x81_y400_w17_h16_log__20260711_093513_29888_kingdom_vault__000012_20260711_093626_after_tap_441_229.png.png,asset_7fe07f6d486b69ea,1,0,not_close,0.000443,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00370_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003045_score_0.873_x81_y400_w17_h16_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000011_20260711_112824_before_tap_441_229.png.png,asset_5559f27f5896de0b,1,0,not_close,0.000518,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00369_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003049_score_0.873_x432_y206_w17_h15_log__20260707_160103_33324__001319_20260710_070724_before_tap_80_500.png.png,asset_68017aac18164e18,1,0,not_close,0.015470,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00365_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003230_score_0.871_x432_y206_w17_h15_log__20260710_125824_2204__000645_20260711_151225_before_tap_495_170.png.png,asset_408028055d97ac58,1,0,not_close,0.000895,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00357_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003231_score_0.871_x263_y66_w16_h16_log__20260710_125824_2204__000507_20260711_150155_after_tap_247_515.png.png,asset_5d31488c0d2f0e01,1,0,not_close,0.020023,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00356_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003232_score_0.870_x406_y903_w28_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000009_20260711_010722_before_tap_41_34.png.png,asset_1e6538c5c6f9e8f7,1,0,not_close,0.002924,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00355_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003283_score_0.868_x445_y260_w31_h23_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000008_20260711_084022_before_tap_105_292.png.png,asset_979a18de8234a2d4,1,0,not_close,0.912840,1,1,0,0,0,1,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00341_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003286_score_0.867_x538_y190_w50_h51_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000037_20260711_095344_after_tap_927_94.png.png,asset_554fb5bb2bb8c2c7,1,0,not_close,0.002050,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00338_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003305_score_0.864_x513_y134_w19_h16_log__20260711_084610_10484_afk_20260711_083942_14_每日任務_task__000060_20260711_084813_after_tap_193_336.png.png,asset_382e2dfa36f0b27f,1,0,not_close,0.000032,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00321_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003347_score_0.863_x471_y269_w23_h19_log__20260711_012512_50192_afk_20260711_011942_14_廣告探寶鏟_route_enter_fail_returncode_1__000007_20260711_012527_before_tap_916_352.png.png,asset_4cc73248215ffca2,1,0,not_close,0.012692,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00316_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003350_score_0.863_x330_y478_w13_h14_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000329_20260711_111843_after_swipe_360_430_360_230_700.png.png,asset_68ed4ca03da58afd,1,0,not_close,0.000089,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00313_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003351_score_0.863_x669_y147_w44_h46_log__20260711_095156_4644_afk_20260711_095142_em3_每日簽到_route_exit__000002_20260711_095159_after_tap_51_22.png.png,asset_e05ce044a244d103,1,0,not_close,0.005033,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00312_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003354_score_0.862_x81_y419_w17_h16_log__20260711_105219_54776_afk_20260711_105214_311_王國金庫_task__000022_20260711_105255_after_tap_495_170.png.png,asset_30d04dde11da54fc,1,0,not_close,0.007096,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00309_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003356_score_0.862_x432_y206_w17_h15_log__20260707_160103_33324__000610_20260708_230308_before_tap_80_500.png.png,asset_9dbff90d19654513,1,0,not_close,0.017937,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00307_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003386_score_0.859_x118_y338_w15_h16_log__20260711_101501_60008_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000004_20260711_101511_after_swipe_86_130_86_430_420.png.png,asset_bb3d55b08738c82c,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00294_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003389_score_0.858_x433_y206_w15_h15_log__20260707_160103_33324__000637_20260708_230504_before_tap_80_500.png.png,asset_e1e6a49dcac737f5,1,0,not_close,0.006286,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00291_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003402_score_0.857_x51_y347_w44_h43_log__20260711_094400_67140_afk_20260711_094338_em3_每日任務_task__000147_20260711_094924_after_tap_51_22.png.png,asset_26a2dcf7412aebb4,1,0,not_close,0.000027,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00238_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003444_score_0.856_x72_y350_w43_h51_log__20260711_110056_50500_afk_20260711_105923_311_廣告時間沙漏_route_enter__000001_20260711_110057_before_tap_109_194.png.png,asset_6c1c389ccb299d87,1,0,not_close,0.007463,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00233_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003445_score_0.855_x86_y112_w35_h38_log__20260707_160103_33324__001297_20260710_070653_before_tap_255_446.png.png,asset_d152dd6629c1de4d,1,0,not_close,0.000026,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00232_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003449_score_0.855_x86_y112_w35_h37_log__20260710_125824_2204__000611_20260711_150941_after_tap_495_170.png.png,asset_1ac388c6a4e5dda8,1,0,not_close,0.000010,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00228_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003467_score_0.853_x665_y88_w29_h30_log__20260711_103216_63312_afk_20260711_103216_311_每日任務_route_enter__000005_20260711_103225_before_tap_656_424.png.png,asset_13bd7cf2bbf2abdf,1,0,not_close,0.000005,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00273_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003471_score_0.852_x63_y182_w17_h16_log__20260711_093806_46808_afk_20260711_093802_14_王國金庫_task__000002_20260711_093809_after_swipe_86_430_86_130_420.png.png,asset_8bd247d663d0b342,1,0,not_close,0.000012,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00269_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003474_score_0.852_x63_y182_w17_h16_log__20260711_141026_2432_kingdom_vault__000012_20260711_141046_after_swipe_86_430_86_130_420.png.png,asset_e8b09818cfcad335,1,0,not_close,0.000010,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00266_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003475_score_0.852_x86_y112_w35_h35_log__20260707_160103_33324__000972_20260709_150602_after_tap_80_500.png.png,asset_a36e4db8a2fb189c,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00265_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003483_score_0.851_x487_y339_w30_h25_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000006_20260711_085419_after_tap_46_21.png.png,asset_a93ae39cee636960,1,0,not_close,0.015372,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00257_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\000424_score_0.914_x194_y483_w41_h40_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000019_20260711_010902_before_tap_924_33.png.png,asset_67f638e9c40b3b4e,1,0,not_close,0.009029,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00250_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\000812_score_0.910_x264_y93_w28_h30_log__20260711_004437_69372_afk_20260711_004419_tiger_廣告時間沙漏_task__000010_20260711_004550_after_tap_67_40.png.png,asset_d80eb857c7f7d6fc,1,0,not_close,0.000019,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00248_not_close.png,,
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001715_score_0.894_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000018_20260711_014254_after_tap_301_350.png.png,asset_a530bc5f48522270,1,0,not_close,0.007389,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00240_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000002.png,asset_f5d74856aa0fca1b,1,0,not_close,0.010722,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00222_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000013.png,asset_243cc7545167d4b9,1,0,not_close,0.000654,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00214_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000014.png,asset_95226a64515df17e,1,0,not_close,0.000240,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00213_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000027.png,asset_766213a4706f6512,1,0,not_close,0.000002,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00202_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000028.png,asset_304c42213805e3ee,1,0,not_close,0.000008,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00201_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000037.png,asset_8fc9feafb2e8fdbd,1,0,not_close,0.231471,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00192_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000038.png,asset_7f1142a90bc11b36,1,0,not_close,0.021841,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00191_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000042.png,asset_cf7d7ec3dfa1bc6b,1,0,not_close,0.019831,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00189_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000047.png,asset_649eac88c9285fb0,1,0,not_close,0.000458,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00186_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000053.png,asset_3032498fab095886,1,0,not_close,0.000010,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00181_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000056.png,asset_375e7ce207ad622b,1,0,not_close,0.000192,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00178_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000059.png,asset_ccbc4de77f983ef0,1,0,not_close,0.920741,1,1,0,0,0,1,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00175_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000060.png,asset_6d2d0fc07120b38c,1,0,not_close,0.000004,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00174_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000074.png,asset_e967534bf8ac7505,1,0,not_close,0.030591,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00163_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000087.png,asset_c33adde92825a846,1,0,not_close,0.000032,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00151_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000088.png,asset_478cdcc8d265c268,1,0,not_close,0.000013,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00150_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000089.png,asset_cc11bec0d73b7955,1,0,not_close,0.000597,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00149_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000111.png,asset_5b8147528e0d6858,1,0,not_close,0.000069,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00138_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000133.png,asset_3a2cb213268fa6ee,1,0,not_close,0.057634,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00120_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000143.png,asset_fb87ab28d945f35e,1,0,not_close,0.067832,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00111_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000148.png,asset_058552ebbb3d5a1b,1,0,not_close,0.001573,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00106_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000152.png,asset_bafa07a8590b3576,1,0,not_close,0.000042,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00102_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000167.png,asset_e734e54a377cc85c,1,0,not_close,0.008206,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00093_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000171.png,asset_004df9f1a69d9be8,1,0,not_close,0.017706,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00089_not_close.png,,
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000184.png,asset_65885cfba98a53c1,1,0,not_close,0.000196,0,0,0,0,1,0,D:\Projects\adb_vl\vision_platform\ads\pilot\action_classifier_dataset\images\ads_action_00079_not_close.png,,
