instance_id,content_id,relative_path,event_id,review_reasons,proposal_source,template_name,expected_family,expected_p,top_family,top_p,suggestion_family,bbox_crop
file_d54f7d2958a59756,asset_8f52cb0efdb79fd1,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092026_463\crops\bbox.png,20260722_092026_463,,got_template,got2.png,got,0.9963183999061584,got,0.9963183999061584,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092026_463\crops\bbox.png
file_3e9922e1136b82ce,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092032_166\crops\bbox.png,20260722_092032_166,,free_ad_template,close_26.png,free,0.9990888039271036,free,0.9990888039271036,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092032_166\crops\bbox.png
file_390da8ac0b51a95d,asset_d56270cfbb6d9e73,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092049_842\crops\bbox.png,20260722_092049_842,,close_template,close_11.png,x_mark,0.15450959280133247,arrow,0.9986034830411276,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092049_842\crops\bbox.png
file_416d4e049145b561,asset_a654b5d9cca6a43c,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092106_959\crops\bbox.png,20260722_092106_959,,close_template,close_11.png,x_mark,0.11946572611729304,arrow,0.9979327718416849,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092106_959\crops\bbox.png
file_d252541672ace22c,asset_b8a35079abb796b7,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092112_025\crops\bbox.png,20260722_092112_025,,got_template,got2.png,got,0.998257557551066,got,0.998257557551066,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092112_025\crops\bbox.png
file_d7a1cacaa9365408,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092117_703\crops\bbox.png,20260722_092117_703,,free_ad_template,close_26.png,free,0.9990888039271036,free,0.9990888039271036,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092117_703\crops\bbox.png
file_6a429a75b136c51d,asset_a1181b8b2af31c86,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092134_706\crops\bbox.png,20260722_092134_706,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9623666008313497,x_mark,0.9623666008313497,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092134_706\crops\bbox.png
file_236c196d34df1447,asset_3196d57c94336c25,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092139_707\crops\bbox.png,20260722_092139_707,,got_template,got2.png,got,0.9968435764312744,got,0.9968435764312744,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092139_707\crops\bbox.png
file_7727a5d67562b993,asset_6638c7fb98f4f006,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092203_324\crops\bbox.png,20260722_092203_324,,close_template,close_11.png,x_mark,0.15446199352542558,arrow,0.9982836047808329,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092203_324\crops\bbox.png
file_a1a51c78d71ea052,asset_b604e3c4dbd800fd,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092220_010\crops\bbox.png,20260722_092220_010,,close_template,close_11.png,x_mark,0.12548920760552087,arrow,0.9979356129964193,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092220_010\crops\bbox.png
file_535b17eda4ad5293,asset_a97bdc816bf0ceeb,vision_platform\ads\runtime_collection\click_success\click_success_20260722_092225_006\crops\bbox.png,20260722_092225_006,,got_template,got2.png,got,0.9987072149912516,got,0.9987072149912516,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_092225_006\crops\bbox.png
file_ed039a470cc080fe,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094309_637\crops\bbox.png,20260722_094309_637,,free_ad_template,close_26.png,free,0.999026377995809,free,0.999026377995809,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094309_637\crops\bbox.png
file_b5a23c84b3926804,asset_b75ce05a67c971a4,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094326_866\crops\bbox.png,20260722_094326_866,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9695526560147604,x_mark,0.9695526560147604,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094326_866\crops\bbox.png
file_9b882225be0b754b,asset_10378eb29f9fc4e1,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094331_835\crops\bbox.png,20260722_094331_835,,got_template,got2.png,got,0.9998960097630819,got,0.9998960097630819,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094331_835\crops\bbox.png
file_60aea5478dce5c92,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094339_126\crops\bbox.png,20260722_094339_126,,free_ad_template,close_26.png,free,0.999026377995809,free,0.999026377995809,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094339_126\crops\bbox.png
file_2d1fce935d1b016c,asset_a48de0d227257882,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094356_243\crops\bbox.png,20260722_094356_243,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9707686305046082,x_mark,0.9707686305046082,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094356_243\crops\bbox.png
file_f99f29935492b59b,asset_8b4cc93ee78f6e84,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094400_977\crops\bbox.png,20260722_094400_977,,got_template,got2.png,got,0.9999176661173502,got,0.9999176661173502,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094400_977\crops\bbox.png
file_2105c671ffbdff63,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094407_606\crops\bbox.png,20260722_094407_606,,free_ad_template,close_26.png,free,0.9985783894856771,free,0.9985783894856771,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094407_606\crops\bbox.png
file_c6c4b53d11292ae7,asset_ebbaa4d76adee4a7,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094437_287\crops\bbox.png,20260722_094437_287,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9362225929896036,x_mark,0.9362225929896036,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094437_287\crops\bbox.png
file_ec0038fa68742a63,asset_5ff3803edf82c12a,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094442_141\crops\bbox.png,20260722_094442_141,,got_template,got2.png,got,0.9999622106552124,got,0.9999622106552124,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094442_141\crops\bbox.png
file_488b88d1dcb59051,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094449_171\crops\bbox.png,20260722_094449_171,,free_ad_template,free_ad_3.png,free,0.9965973496437073,free,0.9965973496437073,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094449_171\crops\bbox.png
file_bb4d970eedcfce0e,asset_c44c777eaa7ea016,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094506_900\crops\bbox.png,20260722_094506_900,,close_template,close_11.png,x_mark,0.13819129392504692,arrow,0.9988082647323608,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094506_900\crops\bbox.png
file_8da92d0fd0683e12,asset_aa1ae1d18d7540dd,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094524_334\crops\bbox.png,20260722_094524_334,,close_template,close_11.png,x_mark,0.1086059312025706,arrow,0.9962249994277954,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094524_334\crops\bbox.png
file_97b2cdc6e4b42c4b,asset_b8b1646db57ad102,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094529_183\crops\bbox.png,20260722_094529_183,,got_template,got2.png,got,0.9997564951578776,got,0.9997564951578776,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094529_183\crops\bbox.png
file_b9cb6c9889f72f7c,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094536_431\crops\bbox.png,20260722_094536_431,,free_ad_template,free_ad_3.png,free,0.9982103109359741,free,0.9982103109359741,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094536_431\crops\bbox.png
file_3a0cb0b835f6bee7,asset_d89729a52b6dc5e0,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094606_764\crops\bbox.png,20260722_094606_764,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9373228947321574,x_mark,0.9373228947321574,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094606_764\crops\bbox.png
file_b0de2c02b5401508,asset_0d8557179bd45e5e,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094611_590\crops\bbox.png,20260722_094611_590,,got_template,got2.png,got,0.9998140136400858,got,0.9998140136400858,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094611_590\crops\bbox.png
file_385c613af97ff117,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094618_462\crops\bbox.png,20260722_094618_462,,free_ad_template,free_ad_3.png,free,0.9982103109359741,free,0.9982103109359741,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094618_462\crops\bbox.png
file_697dba6acdc2cedc,asset_49735098606c66cf,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094650_117\crops\bbox.png,20260722_094650_117,,close_template,close_24.png,x_mark,0.6812910636266073,x_mark,0.6812910636266073,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094650_117\crops\bbox.png
file_132004bf970c4391,asset_4c9dfd0e4d8e5bd9,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094655_026\crops\bbox.png,20260722_094655_026,,got_template,got2.png,got,0.9997544685999552,got,0.9997544685999552,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094655_026\crops\bbox.png
file_d56c77be6f040eac,asset_1053ab40df0e71ea,vision_platform\ads\runtime_collection\click_success\click_success_20260722_094943_509\crops\bbox.png,20260722_094943_509,,free_ad_template,close_26.png,free,0.9978346228599548,free,0.9978346228599548,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_094943_509\crops\bbox.png
file_42d969a6d4acfa9c,asset_359a08df2ec5f966,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095002_281\crops\bbox.png,20260722_095002_281,,got_template,got2.png,got,0.9988012711207072,got,0.9988012711207072,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095002_281\crops\bbox.png
file_eeda1d3da3269c1e,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095007_980\crops\bbox.png,20260722_095007_980,,free_ad_template,close_26.png,free,0.9990888039271036,free,0.9990888039271036,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095007_980\crops\bbox.png
file_f96fee76a27c13c2,asset_b9c6354fe2b2b621,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095025_330\crops\bbox.png,20260722_095025_330,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9665372570355734,x_mark,0.9665372570355734,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095025_330\crops\bbox.png
file_6f438487f1532f36,asset_e3eb4f4145299d91,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095030_702\crops\bbox.png,20260722_095030_702,,got_template,got2.png,got,0.9979492028554281,got,0.9979492028554281,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095030_702\crops\bbox.png
file_40b41f9f4a25188d,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095036_952\crops\bbox.png,20260722_095036_952,,free_ad_template,close_26.png,free,0.9990888039271036,free,0.9990888039271036,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095036_952\crops\bbox.png
file_f6669af18ec995c2,asset_f70acb2440c02aba,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095054_435\crops\bbox.png,20260722_095054_435,,close_template,ad_issue_20260606_052002_roi_15.png,x_mark,0.9677604039510092,x_mark,0.9677604039510092,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095054_435\crops\bbox.png
file_6fb76acc49dc85dc,asset_867fcbb3df72f424,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095059_663\crops\bbox.png,20260722_095059_663,,got_template,got2.png,got,0.9986698826154073,got,0.9986698826154073,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095059_663\crops\bbox.png
file_a5567dec661897ad,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095105_751\crops\bbox.png,20260722_095105_751,,free_ad_template,close_26.png,free,0.9990888039271036,free,0.9990888039271036,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095105_751\crops\bbox.png
file_5493ff9cbd51ccc8,asset_4b5e4b56d5abe711,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095132_064\crops\bbox.png,20260722_095132_064,,close_template,close_25.png,x_mark,0.9564199844996134,x_mark,0.9564199844996134,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095132_064\crops\bbox.png
file_8509f9ce71f302ef,asset_ee94ebebb765a49a,vision_platform\ads\runtime_collection\click_success\click_success_20260722_095137_321\crops\bbox.png,20260722_095137_321,,got_template,got2.png,got,0.9985456267992655,got,0.9985456267992655,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260722_095137_321\crops\bbox.png
