instance_id,families,review_status,note,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,source_root,asset_type,representation,sample_role,sub_role,image_review_status
file_f81e759ab65ae25b,negative,reviewed,,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000087.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000087.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_457ac1ddb6881616,negative,reviewed,,asset_e8ac08fad72b20fe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000088.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000088.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_c3463cd8ae7c660d,negative,reviewed,,asset_174aee514009a28f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000089.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000089.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_dbcb265eba29993b,negative,reviewed,,asset_837bff722f31b610,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000090.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000090.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_695c3c1ef348092a,negative,reviewed,,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000091.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000091.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7f27ffa773aef556,negative,reviewed,,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000092.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000092.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7fdce7573dab9648,negative,reviewed,,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000093.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000093.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_bc8ab7e4e2cc4964,negative,reviewed,,asset_e8ac08fad72b20fe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000094.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000094.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_0c688db3ebec9938,negative,reviewed,,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000095.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000095.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_f313e8d4aac4c0e1,negative,reviewed,,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000096.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000096.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_237379616c0d1905,negative,reviewed,,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000097.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000097.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_49b5980abcd08419,negative,reviewed,,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000098.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000098.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_47aaa112972b8011,negative,reviewed,,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000099.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000099.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_34fc384718e3ce03,negative,reviewed,,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000100.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000100.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_b81c100b14362558,negative,reviewed,,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000101.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000101.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_c985084a0210cad2,negative,reviewed,,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000102.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000102.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_58ee23aedd9071e4,negative,reviewed,,asset_4b3beb342e8fa6de,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000103.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000103.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_4d29a62939b3ad5d,negative,reviewed,,asset_f4b8bc6ea9acf79e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000104.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000104.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d47a5f5ab8d12df5,negative,reviewed,,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000105.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000105.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_5199f25af52a83a9,negative,reviewed,,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000106.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000106.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ea36c55dafc694af,negative,reviewed,,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000107.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000107.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_305c3aecdc4efb65,negative,reviewed,,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000108.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000108.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_aff08e380188dbff,negative,reviewed,,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000109.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000109.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_e7dffd2bfd5c61f7,negative,reviewed,,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000110.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000110.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_5a84b2466aca71a8,negative,reviewed,,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000111.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000111.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_eb97e04156b07340,negative,reviewed,,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000112.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000112.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_4a4b92ba6d86b275,negative,reviewed,,asset_4b3beb342e8fa6de,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000113.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000113.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_978c4afeb656a050,negative,reviewed,,asset_f4b8bc6ea9acf79e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000114.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000114.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_66b315df38e51663,negative,reviewed,,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000115.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000115.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d4939a10fdad342d,negative,reviewed,,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000116.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000116.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_95d3391cbfb54ed7,negative,reviewed,,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000117.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000117.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_b65228f9b633c7f4,negative,reviewed,,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000118.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000118.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_d941b1c1bccbe4b6,negative,reviewed,,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000119.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000119.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d9d98446107981f2,negative,reviewed,,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000120.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000120.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_a9894437e18f462b,negative,reviewed,,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000121.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000121.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_82a7ea42c32a8a02,negative,reviewed,,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000122.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000122.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_0523fe87270bc37f,negative,reviewed,,asset_4b3beb342e8fa6de,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000123.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000123.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_da95932bd97ef1eb,negative,reviewed,,asset_f4b8bc6ea9acf79e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000124.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000124.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_b0656e3d26f3995b,negative,reviewed,,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000125.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000125.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_f6abc5c1147d7e82,negative,reviewed,,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000126.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000126.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2d0ebecb1c9b0433,negative,reviewed,,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000127.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000127.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ca17576ab141ef55,negative,reviewed,,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000128.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000128.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_4e528020dcadbd86,negative,reviewed,,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000129.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000129.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_68901308f42e8e4d,negative,reviewed,,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000130.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000130.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ac47b1ff0ec5def0,negative,reviewed,,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000131.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000131.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_44effa25f057c9db,negative,reviewed,,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000132.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000132.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_8882b44a097dcce9,negative,reviewed,,asset_4b3beb342e8fa6de,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000133.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000133.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_edcf0f64eb55ef57,negative,reviewed,,asset_f4b8bc6ea9acf79e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000134.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000134.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ce83c86447928e4c,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000135.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000135.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_4957b6fcc6f8b0e7,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000136.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000136.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_a8aaffec5ace5590,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000137.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000137.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3a5570f81fc9c248,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000138.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000138.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ec421cc01b4c1cd0,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000139.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000139.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_4fdfe101678a182d,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000140.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000140.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_67e22b67ffdb6d58,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000141.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000141.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d76317d3ee9ef67d,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000142.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000142.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_f593997f7321a3d6,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000143.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000143.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_481e275b576cf756,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000144.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000144.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2c0d23f19bece0c6,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000145.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000145.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_e6de0581d28b0f9d,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000146.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000146.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_14b3e6c5478f7cc7,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000147.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000147.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_e8bbb84d7e4dd137,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000148.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000148.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3486060ad0e8ad4f,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_27c30e35a37ed113,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d2d203c752c00eb3,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_75df405a834176a1,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d6b89e850c393744,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_5f857e1aa27bce11,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ca44191e7a178460,negative,reviewed,,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_590bdf578da8149e,negative,reviewed,,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d24f52806af63653,negative,reviewed,,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_21f617d7d1be5ae6,negative,reviewed,,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_f16f1d9bd35c1d13,negative,reviewed,,asset_505dc525203b5c2d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_6b2bb1ae8b36b008,negative,reviewed,,asset_505dc525203b5c2d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_71fbf9a40b8206f3,negative,reviewed,,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7a7a231f69dd9a5b,negative,reviewed,,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
