candidate_id,crop_path,context_crop_path,parent_instance_id,parent_content_id,parent_path,parent_relative_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h,screen_state,bbox_label,bbox_class,source_session,proposal_source,weak_label,review_status
rb_000040,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000040.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000040_context_1_5x.png,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,438,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_093128_588,free_ad_template,weak_action_target,pending_visual_family_review
rb_000041,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000041.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000041_context_1_5x.png,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,439,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767,actionable,positive,action_target,ads2_click_success_20260718_093128_588,free_ad_template,weak_action_target,pending_visual_family_review
rb_000042,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000042.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000042_context_1_5x.png,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,440,"[416.74418604651163, 351.25581395348837, 78.88372093023253, 29.767441860465112]",416.744,351.256,78.884,29.767,actionable,positive,action_target,ads2_click_success_20260718_093128_588,free_ad_template,weak_action_target,pending_visual_family_review
rb_000043,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000043.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000043_context_1_5x.png,file_b2dd403da41cbff9,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,400,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_093146_786,close_template,weak_action_target,pending_visual_family_review
rb_000044,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000044_context_1_5x.png,file_52f4b37a8e32a437,asset_69031b1601035f95,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,373,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093151_468,got_template,weak_action_target,pending_visual_family_review
rb_000045,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000045.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000045_context_1_5x.png,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,433,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_093157_905,free_ad_template,weak_action_target,pending_visual_family_review
rb_000046,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000046.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000046_context_1_5x.png,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,434,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767,actionable,positive,action_target,ads2_click_success_20260718_093157_905,free_ad_template,weak_action_target,pending_visual_family_review
rb_000047,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000047.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000047_context_1_5x.png,file_8240b4625453bcd5,asset_e01fefad9cdb2ffd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,479,"[906.4186046511628, 11.906976744186046, 38.697674418604606, 40.18604651162791]",906.419,11.907,38.698,40.186,actionable,positive,action_target,ads2_click_success_20260718_093215_710,close_template,weak_action_target,pending_visual_family_review
rb_000048,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000048.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000048_context_1_5x.png,file_7bfd435a242da298,asset_dc4b1b7bf5d22ce1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,366,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093220_419,got_template,weak_action_target,pending_visual_family_review
rb_000049,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000049.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000049_context_1_5x.png,file_834076543c2ee80e,asset_7c12bfe480a6f4ea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,425,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_093227_071,free_ad_template,weak_action_target,pending_visual_family_review
rb_000050,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000050_context_1_5x.png,file_a7b328df0a36c449,asset_0169178cafbbd91c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,407,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209,actionable,positive,action_target,ads2_click_success_20260718_093244_687,close_template,weak_action_target,pending_visual_family_review
rb_000051,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000051.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000051_context_1_5x.png,file_8c1c921e7249c73c,asset_afe0216a1d510d32,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,367,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093249_317,got_template,weak_action_target,pending_visual_family_review
rb_000052,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000052.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000052_context_1_5x.png,file_f6cee44f7ec069b4,asset_d3e2135e12ffec32,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,426,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_093255_727,free_ad_template,weak_action_target,pending_visual_family_review
rb_000053,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000053.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000053_context_1_5x.png,file_c697918680fd5079,asset_e8d240395ba90ae2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,396,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_093313_370,close_template,weak_action_target,pending_visual_family_review
rb_000054,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000054.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000054_context_1_5x.png,file_24f3497a74974825,asset_ea84c9dcd907ccf2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,357,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093318_020,got_template,weak_action_target,pending_visual_family_review
rb_000055,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000055.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000055_context_1_5x.png,file_f3e3e568b2bd34ea,asset_d2c814015cac2c78,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,451,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791,actionable,positive,action_target,ads2_click_success_20260718_094154_736,free_ad_template,weak_action_target,pending_visual_family_review
rb_000056,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000056_context_1_5x.png,file_486db7597242f93e,asset_9f183babb0c335e7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,481,"[906.4186046511628, 11.906976744186046, 38.697674418604606, 40.18604651162791]",906.419,11.907,38.698,40.186,actionable,positive,action_target,ads2_click_success_20260718_094212_661,close_template,weak_action_target,pending_visual_family_review
rb_000057,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000057.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000057_context_1_5x.png,file_5f093f01bf0f2aa4,asset_1c8b502573b77743,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,341,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_094217_391,got_template,weak_action_target,pending_visual_family_review
rb_000058,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000058.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000058_context_1_5x.png,file_da1872a5c9194db2,asset_5cb13174e6daffbf,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,452,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791,actionable,positive,action_target,ads2_click_success_20260718_094222_830,free_ad_template,weak_action_target,pending_visual_family_review
rb_000059,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000059.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000059_context_1_5x.png,file_768e520fda85378f,asset_2347bcbf66834439,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,397,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_094240_503,close_template,weak_action_target,pending_visual_family_review
rb_000060,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000060.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000060_context_1_5x.png,file_ba33a39f3a4df742,asset_54de5b34a3e4f909,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,342,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_094245_305,got_template,weak_action_target,pending_visual_family_review
rb_000061,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000061.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000061_context_1_5x.png,file_65c6b2d42b51cdfb,asset_e8dc77cf749dcee1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,453,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791,actionable,positive,action_target,ads2_click_success_20260718_094250_745,free_ad_template,weak_action_target,pending_visual_family_review
rb_000062,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000062.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000062_context_1_5x.png,file_285dc209cbead215,asset_1c5e9734edbfc31e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,410,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209,actionable,positive,action_target,ads2_click_success_20260718_094308_494,close_template,weak_action_target,pending_visual_family_review
rb_000063,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000063.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000063_context_1_5x.png,file_84b0f8705ee74563,asset_b7224094a3303f19,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,343,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_094313_482,got_template,weak_action_target,pending_visual_family_review
rb_000064,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000064.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000064_context_1_5x.png,file_6b8360dadfad9a6e,asset_6fff9b507be59797,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094319_249\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094319_249\pre_click.png,448,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791,actionable,positive,action_target,ads2_click_success_20260718_094319_249,free_ad_template,weak_action_target,pending_visual_family_review
rb_000065,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000065.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000065_context_1_5x.png,file_9fec6bc95a16a7b0,asset_091ff4bb92b5b4cb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094337_171\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094337_171\pre_click.png,421,"[900.4651162790698, 11.906976744186046, 44.65116279069764, 47.627906976744185]",900.465,11.907,44.651,47.628,actionable,positive,action_target,ads2_click_success_20260718_094337_171,close_template,weak_action_target,pending_visual_family_review
rb_000066,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000066.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000066_context_1_5x.png,file_92925bd4085f2744,asset_a1357ef799a42b3d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094342_192\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094342_192\pre_click.png,344,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_094342_192,got_template,weak_action_target,pending_visual_family_review
rb_000067,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000067.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000067_context_1_5x.png,file_7e9d94fe9b2ce9bc,asset_fe810ef990123a8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,449,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791,actionable,positive,action_target,ads2_click_success_20260718_094347_650,free_ad_template,weak_action_target,pending_visual_family_review
rb_000068,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000068.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000068_context_1_5x.png,file_ace991fd54c0b7a0,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094405_851\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094405_851\pre_click.png,401,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_094405_851,close_template,weak_action_target,pending_visual_family_review
rb_000069,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000069.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000069_context_1_5x.png,file_0a2b0d3c8161ca42,asset_3a47bef8e6d22863,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094410_692\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094410_692\pre_click.png,353,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_094410_692,got_template,weak_action_target,pending_visual_family_review
rb_000070,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000070.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000070_context_1_5x.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,506,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_100034_511,free_ad_template,weak_action_target,pending_visual_family_review
rb_000071,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000071.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000071_context_1_5x.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,507,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791,actionable,positive,action_target,ads2_click_success_20260718_100034_511,free_ad_template,weak_action_target,pending_visual_family_review
rb_000072,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000072.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000072_context_1_5x.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,508,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256,actionable,positive,action_target,ads2_click_success_20260718_100034_511,free_ad_template,weak_action_target,pending_visual_family_review
rb_000073,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000073.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000073_context_1_5x.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,509,"[832.0, 351.25581395348837, 89.30232558139528, 29.767441860465112]",832.000,351.256,89.302,29.767,actionable,positive,action_target,ads2_click_success_20260718_100034_511,free_ad_template,weak_action_target,pending_visual_family_review
rb_000074,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000074.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000074_context_1_5x.png,file_799cf070ce9bd522,asset_c2c655c76bf5fa35,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,543,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163,actionable,positive,action_target,ads2_click_success_20260718_100052_051,close_template,weak_action_target,pending_visual_family_review
rb_000075,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000075.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000075_context_1_5x.png,file_d00fbee264bb9183,asset_fc58310606b96368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,579,"[17.86046511627907, 17.86046511627907, 92.27906976744185, 50.60465116279069]",17.860,17.860,92.279,50.605,actionable,positive,action_target,ads2_click_success_20260718_100108_596,close_template,weak_action_target,pending_visual_family_review
rb_000076,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000076.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000076_context_1_5x.png,file_c42db945d1111021,asset_3b7265a5d524f911,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,381,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_100113_420,got_template,weak_action_target,pending_visual_family_review
rb_000077,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000077.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000077_context_1_5x.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,502,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_100119_855,free_ad_template,weak_action_target,pending_visual_family_review
rb_000078,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000078.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000078_context_1_5x.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,503,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791,actionable,positive,action_target,ads2_click_success_20260718_100119_855,free_ad_template,weak_action_target,pending_visual_family_review
