instance_id,content_id,families,relative_path,image_path,seeds_wrong,max_wrong_prob,min_true_prob,is_hard_negative,score,seed_details
file_b3d3d941c081f532,asset_713d9bd8585df68b,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000201.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00276_arrow_asset_713d9bd8585df68b.png,3,0.0,0.03782027214765549,0,320,s42 true=arrow pred=negative top=next:0.13 ; s43 true=arrow pred=negative top=x_mark:0.09 ; s44 true=arrow pred=negative top=next:0.09
file_8530abf2f6494c7a,asset_963baf19279319e4,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081523_978\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00882_got_asset_963baf19279319e4.png,3,0.0,0.16867701709270477,0,320,s42 true=got pred=negative top=x_mark:0.47 ; s43 true=got pred=negative top=x_mark:0.45 ; s44 true=got pred=negative top=x_mark:0.44
file_15d57ab21d089397,asset_737da74c398dd713,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081552_811\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00885_got_asset_737da74c398dd713.png,3,0.0,0.22007529437541962,0,320,s42 true=got pred=negative top=x_mark:0.44 ; s43 true=got pred=negative top=arrow:0.45 ; s44 true=got pred=negative top=x_mark:0.48
file_3fb8b5064903ca0c,asset_11db72d833ab9f3d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00891_got_asset_11db72d833ab9f3d.png,3,0.0,0.1974291056394577,0,320,s42 true=got pred=negative top=x_mark:0.41 ; s43 true=got pred=negative top=arrow:0.42 ; s44 true=got pred=negative top=x_mark:0.33
file_1d474dd251495027,asset_64468130aeae340f,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081719_192\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00894_got_asset_64468130aeae340f.png,3,0.0,0.20220810174942017,0,320,s42 true=got pred=negative top=x_mark:0.44 ; s43 true=got pred=negative top=arrow:0.43 ; s44 true=got pred=negative top=arrow:0.35
file_b651671549196160,asset_00f7d7b29ed47ea4,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085844_232\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00927_got_asset_00f7d7b29ed47ea4.png,3,0.0,0.21764713525772095,0,320,s42 true=got pred=negative top=got:0.46 ; s43 true=got pred=negative top=x_mark:0.43 ; s44 true=got pred=negative top=x_mark:0.35
file_a067bd798a422f13,asset_183568ccccf9b17c,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095216_081\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00993_got_asset_183568ccccf9b17c.png,3,0.0,0.21743503212928772,0,320,s42 true=got pred=negative top=got:0.49 ; s43 true=got pred=negative top=x_mark:0.34 ; s44 true=got pred=negative top=got:0.36
file_e41974232e7b3369,asset_25a22f5df74ffae1,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01063_got_asset_25a22f5df74ffae1.png,3,0.0,0.1906156986951828,0,320,s42 true=got pred=negative top=x_mark:0.47 ; s43 true=got pred=negative top=x_mark:0.38 ; s44 true=got pred=negative top=x_mark:0.48
file_dddc8918627d32c5,asset_fbc8aa9f5506c36f,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01092_got_asset_fbc8aa9f5506c36f.png,3,0.0,0.17482107877731323,0,320,s42 true=got pred=negative top=x_mark:0.42 ; s43 true=got pred=negative top=next:0.38 ; s44 true=got pred=negative top=x_mark:0.41
file_a8aaffec5ace5590,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000137.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00434_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_67e22b67ffdb6d58,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000141.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00438_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_2c0d23f19bece0c6,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000145.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00442_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_3486060ad0e8ad4f,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00446_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_d6b89e850c393744,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00450_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_d24f52806af63653,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00454_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_ef847d000f83a44b,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000188.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00485_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_57eb253678d502b3,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00488_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_aa3578c23f6f013e,asset_d30b5d3b349008b2,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000195.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00492_negative_asset_d30b5d3b349008b2.png,2,0.7073973417282104,1.0,1,320,s42 true=negative pred=arrow|x_mark top=x_mark:0.71 ; s43 true=negative pred=x_mark top=x_mark:0.62
file_ed1467fb03b0b8ba,asset_d8a2f9660c5625b5,play_triangle,ads2\assets\1_templates\free_ad_icons\播放.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00059_play_triangle_asset_d8a2f9660c5625b5.png,3,0.0,0.2443707287311554,0,320,s42 true=play_triangle pred=negative top=x_mark:0.42 ; s43 true=play_triangle pred=negative top=play_triangle:0.47 ; s44 true=play_triangle pred=negative top=play_triangle:0.36
file_d19c1ae5042e913b,asset_cc04ebf72c4073f4,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000308.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00605_negative_asset_cc04ebf72c4073f4.png,2,0.6884168386459351,1.0,1,318,s42 true=negative pred=x_mark top=x_mark:0.69 ; s43 true=negative pred=x_mark top=x_mark:0.57
file_9d37ff9d74a486c1,asset_cc04ebf72c4073f4,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000315.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00612_negative_asset_cc04ebf72c4073f4.png,2,0.6884168386459351,1.0,1,318,s42 true=negative pred=x_mark top=x_mark:0.69 ; s43 true=negative pred=x_mark top=x_mark:0.57
file_3fb23508805b4005,asset_0b590b370863f8c6,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000472.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00764_negative_asset_0b590b370863f8c6.png,2,0.6291545629501343,1.0,1,312,s43 true=negative pred=next top=next:0.56 ; s44 true=negative pred=arrow|next top=arrow:0.63
file_247878eeb2153bcd,asset_0b590b370863f8c6,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000482.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00774_negative_asset_0b590b370863f8c6.png,2,0.6291545629501343,1.0,1,312,s43 true=negative pred=next top=next:0.56 ; s44 true=negative pred=arrow|next top=arrow:0.63
file_72f9e642b73ff79f,asset_30eada6e537ba869,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00805_negative_asset_30eada6e537ba869.png,2,0.5876727104187012,1.0,1,308,s42 true=negative pred=play_triangle top=play_triangle:0.59 ; s43 true=negative pred=play_triangle top=play_triangle:0.57
file_ee319f420cecc510,asset_30eada6e537ba869,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00808_negative_asset_30eada6e537ba869.png,2,0.5876727104187012,1.0,1,308,s42 true=negative pred=play_triangle top=play_triangle:0.59 ; s43 true=negative pred=play_triangle top=play_triangle:0.57
file_ff3629974dd436be,asset_8c06d20936fec0bb,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000120.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00195_free_asset_8c06d20936fec0bb.png,2,0.8336089253425598,0.20404042303562164,0,303,s42 true=free pred=play_triangle top=play_triangle:0.83 ; s44 true=free pred=play_triangle top=play_triangle:0.80
file_8d4e790d85b34365,asset_122938791c6b146a,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00953_got_asset_122938791c6b146a.png,3,0.0,0.32979848980903625,0,300,s42 true=got pred=negative top=got:0.48 ; s43 true=got pred=negative top=got:0.36 ; s44 true=got pred=negative top=got:0.33
file_11d37ff21c14074b,asset_cbed584f4a7a79fc,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00990_got_asset_cbed584f4a7a79fc.png,3,0.0,0.3246975839138031,0,300,s42 true=got pred=negative top=got:0.47 ; s43 true=got pred=negative top=got:0.32 ; s44 true=got pred=negative top=got:0.36
file_396637fffb08b166,asset_6464ee682b6e9539,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102018_720\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01022_got_asset_6464ee682b6e9539.png,3,0.0,0.2871973514556885,0,300,s42 true=got pred=negative top=got:0.46 ; s43 true=got pred=negative top=arrow:0.32 ; s44 true=got pred=negative top=x_mark:0.33
file_62c3dd3102650707,asset_a6a1a807225333d3,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102143_549\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01025_got_asset_a6a1a807225333d3.png,3,0.0,0.2778898775577545,0,300,s42 true=got pred=negative top=got:0.47 ; s43 true=got pred=negative top=x_mark:0.30 ; s44 true=got pred=negative top=got:0.33
file_316f75bc9fb119a6,asset_1666aaa13124f098,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000073.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00148_free_asset_1666aaa13124f098.png,2,0.9254418015480042,0.33699777722358704,0,292,s42 true=free pred=play_triangle top=play_triangle:0.87 ; s43 true=free pred=play_triangle top=play_triangle:0.93
file_c88fffda1bde6376,asset_fc192034daaaf1b7,arrow,ads2\assets\1_templates\close_icons\close_back_gp.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00041_arrow_asset_fc192034daaaf1b7.png,2,0.9099639058113098,0.84585040807724,0,290,s42 true=arrow pred=arrow|next|x_mark top=arrow:0.91 ; s43 true=arrow pred=arrow|next|x_mark top=x_mark:0.91
file_e01dd7c029653e86,asset_7513f11f0e141a8c,x_mark,ads2\assets\1_templates\close_icons\close_14.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00021_x_mark_asset_7513f11f0e141a8c.png,2,0.9042658805847168,0.7509258389472961,0,290,s42 true=x_mark pred=arrow|next|x_mark top=x_mark:0.84 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.90
file_ec85e8680fb6449d,asset_ca2b6cba35c5b2d0,x_mark,ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00066_x_mark_asset_ca2b6cba35c5b2d0.png,2,0.907846987247467,0.467751681804657,0,290,s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.74 ; s44 true=x_mark pred=arrow top=arrow:0.91
file_c6293287feb9bff3,asset_9fdb4db2e3fe6848,x_mark,ads2\assets\1_templates\close_icons\close_17.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00024_x_mark_asset_9fdb4db2e3fe6848.png,2,0.8808335661888123,0.7603098154067993,0,288,s42 true=x_mark pred=arrow|x_mark top=arrow:0.88 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.79
file_a54b16efa4d7551a,asset_8524767750bea86e,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081144_892\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00875_arrow_next_asset_8524767750bea86e.png,2,0.8794687986373901,0.6520025730133057,0,287,s42 true=arrow|next pred=arrow|next|x_mark top=arrow:0.92 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.92
file_10ad0c35675aa5ca,asset_8524767750bea86e,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01088_arrow_next_asset_8524767750bea86e.png,2,0.8794687986373901,0.6520025730133057,0,287,s42 true=arrow|next pred=arrow|next|x_mark top=arrow:0.92 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.92
file_3dbd94023a2aefb9,asset_ae17f2d94d0c0ab9,x_mark,ads2\assets\1_templates\close_icons\close_x_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00050_x_mark_asset_ae17f2d94d0c0ab9.png,2,0.8726725578308105,0.5001278519630432,0,287,s43 true=x_mark pred=arrow|next|x_mark top=next:0.80 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.87
file_abe392545a8d5177,asset_55fbb5e834c0e298,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01009_x_mark_asset_55fbb5e834c0e298.png,2,0.8755735158920288,0.7235202193260193,0,287,s42 true=x_mark pred=arrow|x_mark top=arrow:0.88 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.72
file_a4f0c7925d120a09,asset_2a7b5573529608a3,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_052302_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00011_x_mark_asset_2a7b5573529608a3.png,2,0.8601545095443726,0.8247807025909424,0,286,s42 true=x_mark pred=arrow|x_mark top=arrow:0.86 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.85
file_993270f6ad69f631,asset_b3e20e7760a44b0a,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080258_516\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00855_arrow_asset_b3e20e7760a44b0a.png,2,0.8429261445999146,0.8682959675788879,0,284,s42 true=arrow pred=arrow|x_mark top=arrow:0.91 ; s43 true=arrow pred=arrow|next|x_mark top=arrow:0.87
file_38f39cb8171bbccd,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,2,0.8393259644508362,0.4043273329734802,0,283,s42 true=arrow pred=x_mark top=x_mark:0.84 ; s44 true=arrow pred=next top=next:0.57
file_55b41688a921e7a4,asset_f54277695108c8b6,arrow,ads2\assets\1_templates\close_icons\close_9.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00040_arrow_asset_f54277695108c8b6.png,2,0.8337920308113098,0.8382483720779419,0,283,s43 true=arrow pred=arrow|next|x_mark top=arrow:0.84 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.89
file_ff68673e47bf2194,asset_811965ed2f4bf3fe,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_044653_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00006_x_mark_asset_811965ed2f4bf3fe.png,2,0.8380287885665894,0.5383734107017517,0,283,s42 true=x_mark pred=arrow|x_mark top=arrow:0.83 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.84
file_819590d43e808e84,asset_de74d2f098c11963,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080848_828\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00868_arrow_asset_de74d2f098c11963.png,2,0.829921543598175,0.7130000591278076,0,282,s42 true=arrow pred=arrow|free|x_mark top=x_mark:0.83 ; s43 true=arrow pred=arrow|next|x_mark top=next:0.79
file_ac306bdc17a9bfa0,asset_2af1b7045f897a9e,free,ads2\assets\1_templates\free_ad_icons\close_26.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00054_free_asset_2af1b7045f897a9e.png,2,0.7927907705307007,0.7444857358932495,0,279,s42 true=free pred=arrow|free top=free:0.74 ; s44 true=free pred=arrow|free top=free:0.83
file_4b3f40d609b103c8,asset_3da5069be36e1858,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00859_got_asset_3da5069be36e1858.png,2,0.5883150696754456,0.17035126686096191,0,278,s43 true=got pred=arrow top=arrow:0.59 ; s44 true=got pred=negative top=arrow:0.49
file_1826db5c62538f61,asset_4c87c089867a99c8,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000011.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00086_x_mark_asset_4c87c089867a99c8.png,2,0.7859271764755249,0.8584402799606323,0,278,s43 true=x_mark pred=arrow|x_mark top=x_mark:0.88 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.86
file_c0732ecb975d0119,asset_4c87c089867a99c8,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000023.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00098_x_mark_asset_4c87c089867a99c8.png,2,0.7859271764755249,0.8584402799606323,0,278,s43 true=x_mark pred=arrow|x_mark top=x_mark:0.88 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.86
file_dd15bfd220012da9,asset_5d8ca4120212a47b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01055_got_asset_5d8ca4120212a47b.png,2,0.5759598612785339,0.24534906446933746,0,277,s42 true=got pred=got|x_mark top=x_mark:0.58 ; s43 true=got pred=x_mark top=x_mark:0.54
file_7bb1b60bd9354098,asset_d9d86649c8843324,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00125_x_mark_asset_d9d86649c8843324.png,2,0.7781375050544739,0.8628531098365784,0,277,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.87 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.86
file_0c54c714e6e4e54c,asset_ef19a71539533c38,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_044717_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00007_x_mark_asset_ef19a71539533c38.png,2,0.7612543702125549,0.8420390486717224,0,276,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.84 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.84
file_fd520d40f4131be2,asset_837bff722f31b610,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000084.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00381_negative_asset_837bff722f31b610.png,2,0.7360944747924805,1.0,0,273,s43 true=negative pred=free|play_triangle top=free:0.74 ; s44 true=negative pred=free|next|play_triangle|x_mark top=free:0.68
file_dbcb265eba29993b,asset_837bff722f31b610,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000090.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00387_negative_asset_837bff722f31b610.png,2,0.7360944747924805,1.0,0,273,s43 true=negative pred=free|play_triangle top=free:0.74 ; s44 true=negative pred=free|next|play_triangle|x_mark top=free:0.68
file_0174b767cdb80e0d,asset_50ad02b705cc23fb,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000153.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00228_arrow_asset_50ad02b705cc23fb.png,2,0.7277511358261108,0.7580162286758423,0,272,s43 true=arrow pred=arrow|next|play_triangle top=arrow:0.80 ; s44 true=arrow pred=arrow|next top=arrow:0.76
file_ef413d45fecc7350,asset_fb6f9655e9c30e97,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00864_got_asset_fb6f9655e9c30e97.png,2,0.5211776494979858,0.24296928942203522,0,272,s42 true=got pred=x_mark top=x_mark:0.52 ; s44 true=got pred=negative top=arrow:0.44
file_7ba37ba4e13e658e,asset_649ddbb0bb1f8942,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082031_822\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00903_got_asset_649ddbb0bb1f8942.png,2,0.5175083875656128,0.229169562458992,0,271,s42 true=got pred=x_mark top=x_mark:0.52 ; s44 true=got pred=negative top=x_mark:0.49
file_28db17c1fdc6810f,asset_13fae01f38c68d9b,negative,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01039_negative_asset_13fae01f38c68d9b.png,2,0.7030358910560608,1.0,0,270,s42 true=negative pred=arrow|x_mark top=x_mark:0.70 ; s43 true=negative pred=x_mark top=x_mark:0.57
file_cc0295811aa6fec6,asset_653791f50f2b86dc,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00131_x_mark_asset_653791f50f2b86dc.png,2,0.708688497543335,0.9576137065887451,0,270,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.97 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.96
file_c2dfd098db422abf,asset_653791f50f2b86dc,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000218.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00293_x_mark_asset_653791f50f2b86dc.png,2,0.708688497543335,0.9576137065887451,0,270,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.97 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.96
file_6a5161c71a32c6b7,asset_fdadcb641f60e884,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000005.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00302_negative_asset_fdadcb641f60e884.png,2,0.6916680932044983,1.0,0,269,s42 true=negative pred=play_triangle top=play_triangle:0.69 ; s44 true=negative pred=play_triangle top=play_triangle:0.60
file_0d067cdbf10452a5,asset_dea8ae9d91e5e666,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00935_got_asset_dea8ae9d91e5e666.png,2,0.6811742782592773,0.30093544721603394,0,268,s42 true=got pred=got|x_mark top=x_mark:0.68 ; s44 true=got pred=x_mark top=x_mark:0.51
