family,score,true_label,families,instance_id,content_id,image_path,original_path,relative_path,source_root,best_reference_instance_id,best_reference_content_id
next,0.6386908888816833,0,negative,file_4e528020dcadbd86,asset_61ace4d4577f3ed5,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00426_negative_asset_61ace4d4577f3ed5.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000129.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000129.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5984387397766113,0,negative,file_68901308f42e8e4d,asset_43fe88c6c4bce1c6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00427_negative_asset_43fe88c6c4bce1c6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000130.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000130.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.7124707698822021,0,negative,file_ac47b1ff0ec5def0,asset_bcdf8f34d4b084e9,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00428_negative_asset_bcdf8f34d4b084e9.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000131.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000131.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.644513726234436,0,negative,file_44effa25f057c9db,asset_9a21504bfdc8a637,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00429_negative_asset_9a21504bfdc8a637.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000132.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000132.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6182577610015869,0,negative,file_8882b44a097dcce9,asset_4b3beb342e8fa6de,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00430_negative_asset_4b3beb342e8fa6de.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000133.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000133.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.5990833640098572,0,negative,file_edcf0f64eb55ef57,asset_f4b8bc6ea9acf79e,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00431_negative_asset_f4b8bc6ea9acf79e.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000134.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000134.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_ce83c86447928e4c,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00432_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000135.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000135.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_4957b6fcc6f8b0e7,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00433_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000136.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000136.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_a8aaffec5ace5590,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00434_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000137.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000137.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_3a5570f81fc9c248,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00435_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000138.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000138.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_ec421cc01b4c1cd0,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00436_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000139.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000139.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_4fdfe101678a182d,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00437_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000140.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000140.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_67e22b67ffdb6d58,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00438_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000141.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000141.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_d76317d3ee9ef67d,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00439_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000142.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000142.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_f593997f7321a3d6,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00440_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000143.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000143.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_481e275b576cf756,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00441_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000144.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000144.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_2c0d23f19bece0c6,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00442_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000145.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000145.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_e6de0581d28b0f9d,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00443_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000146.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000146.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_14b3e6c5478f7cc7,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00444_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000147.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000147.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_e8bbb84d7e4dd137,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00445_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000148.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000148.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_3486060ad0e8ad4f,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00446_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_27c30e35a37ed113,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00447_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_d2d203c752c00eb3,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00448_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_75df405a834176a1,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00449_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_d6b89e850c393744,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00450_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_5f857e1aa27bce11,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00451_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6690748929977417,0,negative,file_ca44191e7a178460,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00452_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8499783277511597,0,negative,file_590bdf578da8149e,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00453_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6908873319625854,0,negative,file_d24f52806af63653,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00454_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.42355477809906006,0,negative,file_21f617d7d1be5ae6,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00455_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6387150287628174,0,negative,file_f16f1d9bd35c1d13,asset_505dc525203b5c2d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00456_negative_asset_505dc525203b5c2d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6387150287628174,0,negative,file_6b2bb1ae8b36b008,asset_505dc525203b5c2d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00457_negative_asset_505dc525203b5c2d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6834321022033691,0,negative,file_71fbf9a40b8206f3,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00458_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.4165509045124054,0,negative,file_7a7a231f69dd9a5b,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00459_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.45401275157928467,0,negative,file_a91fc91ddb328e3b,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00460_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5289045572280884,0,negative,file_b9778a231a995e84,asset_d2399a87090a92c0,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00461_negative_asset_d2399a87090a92c0.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5695463418960571,0,negative,file_2152bb9248937d0c,asset_629df8034a49a412,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00462_negative_asset_629df8034a49a412.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.43111878633499146,0,negative,file_8a621205f5bfab19,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00463_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6221785545349121,0,negative,file_a26a7c5b3c28a388,asset_4a4e5f6e92faf280,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00464_negative_asset_4a4e5f6e92faf280.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5435165166854858,0,negative,file_7763e2d8217a144b,asset_5a9b1ded37fe9835,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00465_negative_asset_5a9b1ded37fe9835.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6834321022033691,0,negative,file_30d184c655f7e4f3,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00466_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,vision_platform\ads\hard_negative_mining,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.4165509045124054,0,negative,file_e22c76d349a35064,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00467_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.45401275157928467,0,negative,file_10ba71942c492428,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00468_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5289045572280884,0,negative,file_3765877e938ae9c9,asset_d2399a87090a92c0,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00469_negative_asset_d2399a87090a92c0.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5695463418960571,0,negative,file_31dc9ae9711d4a95,asset_629df8034a49a412,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00470_negative_asset_629df8034a49a412.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.43111878633499146,0,negative,file_3d3bdd6a75fad2d6,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00471_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.6221785545349121,0,negative,file_fa5369f82ba2250e,asset_4a4e5f6e92faf280,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00472_negative_asset_4a4e5f6e92faf280.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5435165166854858,0,negative,file_14c9c843ff797c5b,asset_5a9b1ded37fe9835,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00473_negative_asset_5a9b1ded37fe9835.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6834321022033691,0,negative,file_6f1abc3faedac547,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00474_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,vision_platform\ads\hard_negative_mining,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.4165509045124054,0,negative,file_4fab1f771626dce0,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00475_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.45401275157928467,0,negative,file_241536b5ac4bc01c,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00476_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5294243097305298,0,negative,file_96c0f0d397350506,asset_115e85acfe681724,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00477_negative_asset_115e85acfe681724.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,vision_platform\ads\hard_negative_mining,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5695236921310425,0,negative,file_3844cf7b0fa72b7f,asset_9d58288c3f8df317,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00478_negative_asset_9d58288c3f8df317.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.43111878633499146,0,negative,file_87beb4afed6f21a6,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00479_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
