reason,score,seeds_wrong,fp_count,fn_count,max_wrong_prob,min_true_prob,instance_id,content_id,families,relative_path,image_path,seed_details
train_repeated_model_disagreement,30,3,3,0,0.6304,0.7369,file_305f139217f54d07,asset_c966fc39fcf6d4e7,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000081.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00156_arrow_asset_c966fc39fcf6d4e7.png,s42 true=arrow pred=arrow|free top=arrow:0.74 ; s43 true=arrow pred=arrow|next top=arrow:0.83 ; s44 true=arrow pred=arrow|next top=arrow:0.84
train_repeated_model_disagreement,30,3,3,0,0.6426,0.7276,file_2aa5e3355a1f71c5,asset_31c3f0fd5986e5c4,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000082.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00157_arrow_asset_31c3f0fd5986e5c4.png,s42 true=arrow pred=arrow|free top=arrow:0.73 ; s43 true=arrow pred=arrow|free|next top=arrow:0.75 ; s44 true=arrow pred=arrow|next top=arrow:0.91
train_repeated_model_disagreement,30,3,3,0,0.6864,0.7881,file_6a655907ea5df0f6,asset_5ae52b786c1d5b30,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01059_arrow_asset_5ae52b786c1d5b30.png,s42 true=arrow pred=arrow|x_mark top=arrow:0.82 ; s43 true=arrow pred=arrow|next top=arrow:0.79 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.82
train_repeated_model_disagreement,30,3,3,0,0.5906,0.7124,file_979f91745dd47490,asset_02c72c16cadd5f8d,free,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01084_free_asset_02c72c16cadd5f8d.png,s42 true=free pred=arrow|free top=free:0.81 ; s43 true=free pred=arrow|free top=free:0.71 ; s44 true=free pred=free|next top=free:0.87
train_repeated_model_disagreement,30,3,0,3,0.0000,0.3298,file_8d4e790d85b34365,asset_122938791c6b146a,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00953_got_asset_122938791c6b146a.png,s42 true=got pred=negative top=got:0.41 ; s43 true=got pred=negative top=got:0.36 ; s44 true=got pred=negative top=x_mark:0.36
train_repeated_model_disagreement,30,3,0,3,0.0000,0.3247,file_11d37ff21c14074b,asset_cbed584f4a7a79fc,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00990_got_asset_cbed584f4a7a79fc.png,s42 true=got pred=negative top=got:0.39 ; s43 true=got pred=negative top=got:0.32 ; s44 true=got pred=negative top=got:0.36
train_repeated_model_disagreement,30,3,3,3,0.6295,0.3119,file_4779a278b028aa94,asset_93e8a1c52eeed49d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100253_288\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01013_got_asset_93e8a1c52eeed49d.png,s42 true=got pred=x_mark top=x_mark:0.53 ; s43 true=got pred=x_mark top=x_mark:0.63 ; s44 true=got pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,30,3,0,3,0.0000,0.3196,file_4efc8ba784626b00,asset_673e1ce09b1c7183,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01038_got_asset_673e1ce09b1c7183.png,s42 true=got pred=negative top=got:0.49 ; s43 true=got pred=negative top=x_mark:0.40 ; s44 true=got pred=negative top=got:0.35
train_repeated_model_disagreement,30,3,3,2,0.5607,0.3364,file_a5745491741dd931,asset_d94098ff97a6d4e1,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01043_got_asset_d94098ff97a6d4e1.png,s42 true=got pred=got|x_mark top=got:0.55 ; s43 true=got pred=x_mark top=x_mark:0.56 ; s44 true=got pred=x_mark top=x_mark:0.55
train_repeated_model_disagreement,30,3,3,0,0.6888,1.0000,file_2fc3a9ed2d1cc0ce,asset_9ef01bef87a3d333,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000001.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00298_negative_asset_9ef01bef87a3d333.png,s42 true=negative pred=x_mark top=x_mark:0.69 ; s43 true=negative pred=play_triangle|x_mark top=x_mark:0.67 ; s44 true=negative pred=x_mark top=x_mark:0.55
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_3b61165f5f216c4e,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000033.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00330_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_554b1bc9a5c92103,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000038.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00335_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_14ae45f8e1481e22,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000057.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00354_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_d156d0c750a9771e,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000060.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00357_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_36c1bf147da7bc5f,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000063.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00360_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_2787c0d61d2d6b25,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000066.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00363_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_e3e85b4d69b2ceab,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000070.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00367_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_e9df8a8c540656ea,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000074.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00371_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_fade7875c2957e57,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000078.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00375_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_f7904b0a29960395,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000082.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00379_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_f81e759ab65ae25b,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000087.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00384_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.5341,1.0000,file_7fdce7573dab9648,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000093.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00390_negative_asset_1b7294ee603b113e.png,s42 true=negative pred=x_mark top=x_mark:0.52 ; s43 true=negative pred=x_mark top=x_mark:0.53 ; s44 true=negative pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,30,3,3,0,0.6373,1.0000,file_8711b5e5a308a203,asset_cfc5b6cc2ed31dc0,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000196.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00493_negative_asset_cfc5b6cc2ed31dc0.png,s42 true=negative pred=x_mark top=x_mark:0.64 ; s43 true=negative pred=x_mark top=x_mark:0.59 ; s44 true=negative pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,30,3,3,0,0.6373,1.0000,file_cae6fec426076907,asset_cfc5b6cc2ed31dc0,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000203.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00500_negative_asset_cfc5b6cc2ed31dc0.png,s42 true=negative pred=x_mark top=x_mark:0.64 ; s43 true=negative pred=x_mark top=x_mark:0.59 ; s44 true=negative pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,30,3,3,0,0.6373,1.0000,file_0d431070739ad3e5,asset_cfc5b6cc2ed31dc0,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000210.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00507_negative_asset_cfc5b6cc2ed31dc0.png,s42 true=negative pred=x_mark top=x_mark:0.64 ; s43 true=negative pred=x_mark top=x_mark:0.59 ; s44 true=negative pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,30,3,3,0,0.6724,1.0000,file_f47a194a48eb303f,asset_b8e24783cba5f65a,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000536.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00828_negative_asset_b8e24783cba5f65a.png,s42 true=negative pred=x_mark top=x_mark:0.67 ; s43 true=negative pred=x_mark top=x_mark:0.58 ; s44 true=negative pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,30,3,2,3,0.6521,0.3474,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89,next,ads2\assets\1_templates\close_icons\close_skip_next2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,s42 true=next pred=free|got top=free:0.62 ; s43 true=next pred=free|got top=got:0.65 ; s44 true=next pred=negative top=arrow:0.47
train_repeated_model_disagreement,30,3,2,2,0.5982,0.4611,file_7a30ab4de7eb758c,asset_b2c26a493402602b,x_mark,ads2\assets\1_templates\close_icons\close_x_end.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00047_x_mark_asset_b2c26a493402602b.png,s42 true=x_mark pred=arrow top=arrow:0.53 ; s43 true=x_mark pred=negative top=x_mark:0.46 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.61
train_repeated_model_disagreement,30,3,3,0,0.6356,0.8477,file_ad7e4eb378125644,asset_507e8cbb255ddbba,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092358_638\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00955_x_mark_asset_507e8cbb255ddbba.png,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.89 ; s43 true=x_mark pred=arrow|x_mark top=x_mark:0.85 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.92
train_repeated_model_disagreement,25,2,2,2,0.8428,0.4043,file_38f39cb8171bbccd,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,s42 true=arrow pred=x_mark top=x_mark:0.84 ; s44 true=arrow pred=next top=next:0.53
train_repeated_model_disagreement,25,2,2,0,0.8206,0.8382,file_55b41688a921e7a4,asset_f54277695108c8b6,arrow,ads2\assets\1_templates\close_icons\close_9.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00040_arrow_asset_f54277695108c8b6.png,s43 true=arrow pred=arrow|next|x_mark top=arrow:0.84 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.89
train_repeated_model_disagreement,25,2,2,0,0.9063,0.8459,file_c88fffda1bde6376,asset_fc192034daaaf1b7,arrow,ads2\assets\1_templates\close_icons\close_back_gp.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00041_arrow_asset_fc192034daaaf1b7.png,s42 true=arrow pred=arrow|next|x_mark top=x_mark:0.88 ; s43 true=arrow pred=arrow|next|x_mark top=x_mark:0.91
train_repeated_model_disagreement,25,2,2,0,0.7366,0.5340,file_09262bd1f2321a7b,asset_b2038ae70ba4928b,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00213_arrow_asset_b2038ae70ba4928b.png,s42 true=arrow pred=arrow|free top=free:0.74 ; s43 true=arrow pred=arrow|free top=free:0.72
train_repeated_model_disagreement,25,2,2,0,0.7396,0.7580,file_0174b767cdb80e0d,asset_50ad02b705cc23fb,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000153.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00228_arrow_asset_50ad02b705cc23fb.png,s43 true=arrow pred=arrow|free|next top=arrow:0.80 ; s44 true=arrow pred=arrow|free|next top=arrow:0.76
train_repeated_model_disagreement,25,2,2,0,0.8213,0.8683,file_993270f6ad69f631,asset_b3e20e7760a44b0a,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080258_516\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00855_arrow_asset_b3e20e7760a44b0a.png,s42 true=arrow pred=arrow|next|x_mark top=arrow:0.89 ; s43 true=arrow pred=arrow|next|x_mark top=arrow:0.87
train_repeated_model_disagreement,25,2,2,0,0.8043,0.7130,file_819590d43e808e84,asset_de74d2f098c11963,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080848_828\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00868_arrow_asset_de74d2f098c11963.png,s42 true=arrow pred=arrow|x_mark top=x_mark:0.78 ; s43 true=arrow pred=arrow|next|x_mark top=next:0.80
train_repeated_model_disagreement,25,2,2,1,0.7528,0.3428,file_80933b388bcd6724,asset_52eb220e60027c56,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080814_562\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00866_arrow_next_asset_52eb220e60027c56.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.79 ; s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.82
train_repeated_model_disagreement,25,2,2,0,0.8661,0.6960,file_a54b16efa4d7551a,asset_8524767750bea86e,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081144_892\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00875_arrow_next_asset_8524767750bea86e.png,s42 true=arrow|next pred=arrow|next|x_mark top=arrow:0.90 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.93
train_repeated_model_disagreement,25,2,2,1,0.7528,0.3428,file_12942deaafab87b9,asset_52eb220e60027c56,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01057_arrow_next_asset_52eb220e60027c56.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.79 ; s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.82
train_repeated_model_disagreement,25,2,2,0,0.8661,0.6960,file_10ad0c35675aa5ca,asset_8524767750bea86e,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01088_arrow_next_asset_8524767750bea86e.png,s42 true=arrow|next pred=arrow|next|x_mark top=arrow:0.90 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.93
train_repeated_model_disagreement,25,2,1,1,0.7928,0.4820,file_ac306bdc17a9bfa0,asset_2af1b7045f897a9e,free,ads2\assets\1_templates\free_ad_icons\close_26.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00054_free_asset_2af1b7045f897a9e.png,s43 true=free pred=negative top=free:0.48 ; s44 true=free pred=arrow|free top=arrow:0.79
train_repeated_model_disagreement,25,2,2,0,0.7283,0.6659,file_e702683e9176fe8f,asset_0b8ff8911a7f337f,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000006.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00081_got_asset_0b8ff8911a7f337f.png,s42 true=got pred=free|got top=free:0.73 ; s43 true=got pred=free|got top=got:0.76
train_repeated_model_disagreement,25,2,2,0,0.7359,0.6720,file_7bdb91d7d8853f5c,asset_64e580b703f7b099,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000021.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00096_got_asset_64e580b703f7b099.png,s42 true=got pred=free|got top=free:0.74 ; s44 true=got pred=free|got top=got:0.69
train_repeated_model_disagreement,25,2,2,0,0.7305,0.6625,file_a8ea73fb4828899e,asset_e590a003cbc9ac92,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000039.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00114_got_asset_e590a003cbc9ac92.png,s42 true=got pred=free|got top=free:0.73 ; s44 true=got pred=free|got top=got:0.67
train_repeated_model_disagreement,25,2,2,0,0.7152,0.6761,file_f778eb90bd5d0e0c,asset_f920178f94c040b8,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00119_got_asset_f920178f94c040b8.png,s42 true=got pred=free|got top=free:0.72 ; s43 true=got pred=free|got top=got:0.77
train_repeated_model_disagreement,25,2,2,0,0.7288,0.6794,file_8c257099e2bd386f,asset_2b457dd3565953eb,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000066.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00141_got_asset_2b457dd3565953eb.png,s42 true=got pred=free|got top=free:0.73 ; s43 true=got pred=free|got top=got:0.75
train_repeated_model_disagreement,25,2,2,0,0.7326,0.6448,file_2c7fdf034b0a93b4,asset_99b47e8bcd3204e2,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000069.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00144_got_asset_99b47e8bcd3204e2.png,s42 true=got pred=free|got top=free:0.73 ; s43 true=got pred=free|got top=got:0.74
train_repeated_model_disagreement,25,2,2,0,0.7265,0.6414,file_4d36aa5c301bec9f,asset_632899a232b4f932,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000104.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00179_got_asset_632899a232b4f932.png,s42 true=got pred=free|got top=free:0.73 ; s44 true=got pred=free|got top=got:0.64
train_repeated_model_disagreement,25,2,2,0,0.7503,0.6380,file_855fe2ee803e5ef6,asset_bcbfdc32bec94ea3,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000107.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00182_got_asset_bcbfdc32bec94ea3.png,s42 true=got pred=free|got top=free:0.75 ; s44 true=got pred=free|got top=got:0.64
train_repeated_model_disagreement,25,2,2,0,0.7231,0.6506,file_0e60eb1ed3085fcf,asset_636c3a424581ad0e,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000113.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00188_got_asset_636c3a424581ad0e.png,s42 true=got pred=free|got top=free:0.72 ; s44 true=got pred=free|got top=got:0.66
train_repeated_model_disagreement,25,2,2,0,0.7362,0.6438,file_66acddd59232bac0,asset_3dece09d166a1594,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000116.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00191_got_asset_3dece09d166a1594.png,s42 true=got pred=free|got top=free:0.74 ; s44 true=got pred=free|got top=got:0.65
train_repeated_model_disagreement,25,2,2,0,0.7226,0.6661,file_834d97abbc001ce5,asset_2e9288f2d0fabccf,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000122.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00197_got_asset_2e9288f2d0fabccf.png,s42 true=got pred=free|got top=free:0.72 ; s43 true=got pred=free|got top=got:0.76
train_repeated_model_disagreement,25,2,2,0,0.7130,0.6614,file_db8f38d6e6bdb2f1,asset_1dab5c000746ebe5,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000127.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00202_got_asset_1dab5c000746ebe5.png,s42 true=got pred=free|got top=free:0.71 ; s43 true=got pred=free|got top=got:0.73
train_repeated_model_disagreement,25,2,2,0,0.7026,0.6848,file_88211eacebd07018,asset_859c7278c0adf604,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000140.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00215_got_asset_859c7278c0adf604.png,s42 true=got pred=free|got top=free:0.70 ; s44 true=got pred=free|got top=got:0.69
train_repeated_model_disagreement,25,2,2,0,0.7035,0.6863,file_a5819c59dda8a986,asset_9869e8ef27cf226c,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000144.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00219_got_asset_9869e8ef27cf226c.png,s42 true=got pred=free|got top=free:0.70 ; s44 true=got pred=free|got top=got:0.69
train_repeated_model_disagreement,25,2,2,0,0.7375,0.6269,file_a2eefc3b32cd77d2,asset_c067442c423acf78,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000164.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00239_got_asset_c067442c423acf78.png,s42 true=got pred=free|got top=free:0.74 ; s44 true=got pred=free|got top=got:0.63
train_repeated_model_disagreement,25,2,2,0,0.7356,0.6479,file_081b7fcf077b5e2e,asset_4baeb732de29dc99,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000166.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00241_got_asset_4baeb732de29dc99.png,s42 true=got pred=free|got top=free:0.74 ; s43 true=got pred=free|got top=got:0.74
train_repeated_model_disagreement,25,2,2,0,0.7282,0.6490,file_46fa0185f555034a,asset_e726e438d0e40ddd,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000172.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00247_got_asset_e726e438d0e40ddd.png,s42 true=got pred=free|got top=free:0.73 ; s43 true=got pred=free|got top=got:0.74
train_repeated_model_disagreement,25,2,2,0,0.7286,0.6482,file_b2f2ca30e61e090b,asset_47f3bd091a943bf3,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000184.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00259_got_asset_47f3bd091a943bf3.png,s42 true=got pred=free|got top=free:0.73 ; s44 true=got pred=free|got top=got:0.65
train_repeated_model_disagreement,25,2,2,0,0.7276,0.6478,file_cb84e9137d057526,asset_143988364bdc2b21,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000199.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00274_got_asset_143988364bdc2b21.png,s42 true=got pred=free|got top=free:0.73 ; s43 true=got pred=free|got top=got:0.74
train_repeated_model_disagreement,25,2,2,0,0.7366,0.6516,file_4ac6ad712fdb4326,asset_c90cef604d9a9e87,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000213.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00288_got_asset_c90cef604d9a9e87.png,s42 true=got pred=free|got top=free:0.74 ; s43 true=got pred=free|got top=got:0.74
train_repeated_model_disagreement,25,2,2,0,0.7701,1.0000,file_fd520d40f4131be2,asset_837bff722f31b610,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000084.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00381_negative_asset_837bff722f31b610.png,s43 true=negative pred=free|play_triangle top=free:0.77 ; s44 true=negative pred=free|next|play_triangle|x_mark top=free:0.72
