instance_id,content_id,relative_path,event_id,review_reasons,proposal_source,template_name,expected_family,expected_p,top_family,top_p,suggestion_family,bbox_crop
file_5ab4471b43415d13,asset_de32e10dd3c4db56,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095910_046\crops\bbox.png,20260723_095910_046,,free_ad_template,close_26.png,free,0.9878982305526733,free,0.9878982305526733,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095910_046\crops\bbox.png
file_e510ddd98820d3fd,asset_57057a2072ac0aa9,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100012_959\crops\bbox.png,20260723_100012_959,,close_template,ad_issue_20260606_045316_roi_0.png,x_mark,0.7557889819145203,play_triangle,0.8596686323483785,play_triangle,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100012_959\crops\bbox.png
file_2dcb645c5b5948cc,asset_5a07ff5b03515c98,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100022_037\crops\bbox.png,20260723_100022_037,,got_template,got2.png,got,0.9795037508010864,got,0.9795037508010864,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100022_037\crops\bbox.png
file_e753484b6db13d9f,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100028_187\crops\bbox.png,20260723_100028_187,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100028_187\crops\bbox.png
file_bd1e0f202b7c3b9d,asset_365a205ddd84fa30,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100046_359\crops\bbox.png,20260723_100046_359,,close_template,close_11.png,arrow,0.9859992265701294,arrow,0.9859992265701294,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100046_359\crops\bbox.png
file_9f1895d04bfb5e94,asset_de1ac49674869eed,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100058_980\crops\bbox.png,20260723_100058_980,,close_template,close_11.png,arrow,0.9793566664059957,arrow,0.9793566664059957,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100058_980\crops\bbox.png
file_6106ea723b6727ee,asset_10499ee02e65bbd1,vision_platform\ads\runtime_collection\click_success\click_success_20260723_100104_144\crops\bbox.png,20260723_100104_144,,got_template,got2.png,got,0.9833311438560486,got,0.9833311438560486,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_100104_144\crops\bbox.png
file_00305b4d80a8ab8a,asset_99fb9d273fc787f4,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105354_229\crops\bbox.png,20260723_105354_229,,close_template,close_skip_next2.png,x_mark,0.10847406337658565,next,0.35448773701985675,next,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105354_229\crops\bbox.png
file_8402644771f82c2e,asset_12dc3b2e4673f8f0,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105400_852\crops\bbox.png,20260723_105400_852,,close_template,close_skip_next2.png,x_mark,0.12557181964317957,next,0.37819764018058777,next,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105400_852\crops\bbox.png
file_f9a249966fa313c5,asset_4e3e7fa8f983a2e6,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105407_737\crops\bbox.png,20260723_105407_737,,close_template,ad_issue_20260606_042429_roi_0.png,x_mark,0.9698622822761536,x_mark,0.9698622822761536,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105407_737\crops\bbox.png
file_9342d10c9ac08000,asset_49690358e228bc1a,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105412_863\crops\bbox.png,20260723_105412_863,,got_template,got2.png,got,0.9958705107371012,got,0.9958705107371012,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105412_863\crops\bbox.png
file_823654374bd93d20,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105442_821\crops\bbox.png,20260723_105442_821,,free_ad_template,close_26.png,free,0.9950855573018392,free,0.9950855573018392,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105442_821\crops\bbox.png
file_c85094477bbfed51,asset_2067d0b0a08699e5,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105521_502\crops\bbox.png,20260723_105521_502,,close_template,ad_issue_20260606_045709_roi_0.png,x_mark,0.009330044500529766,play_triangle,0.26429562270641327,play_triangle,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105521_502\crops\bbox.png
file_0aedb37ba4c31f99,asset_8879bdd01824ff33,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105531_145\crops\bbox.png,20260723_105531_145,,got_template,got2.png,got,0.996714174747467,got,0.996714174747467,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105531_145\crops\bbox.png
file_0002cb6c7f7f2496,asset_991bfa2dddd8713f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105607_458\crops\bbox.png,20260723_105607_458,,close_template,close_25.png,x_mark,0.9244444767634074,x_mark,0.9244444767634074,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105607_458\crops\bbox.png
file_7669988895da9e62,asset_9c0bd3df96813cb0,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105612_312\crops\bbox.png,20260723_105612_312,,got_template,got2.png,got,0.996902604897817,got,0.996902604897817,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105612_312\crops\bbox.png
file_e01d0ebffcb60447,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105619_808\crops\bbox.png,20260723_105619_808,,free_ad_template,free_ad_3.png,free,0.9915729562441508,free,0.9915729562441508,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105619_808\crops\bbox.png
file_7cae998bdea79a64,asset_e040313024b26b26,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105649_514\crops\bbox.png,20260723_105649_514,,close_template,close_25.png,x_mark,0.9218918482462565,x_mark,0.9218918482462565,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105649_514\crops\bbox.png
file_73945e20a4f1afa3,asset_ce2995edb8bbbb13,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105654_541\crops\bbox.png,20260723_105654_541,,got_template,got2.png,got,0.9985876878102621,got,0.9985876878102621,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105654_541\crops\bbox.png
file_12bc233803a129f4,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105702_131\crops\bbox.png,20260723_105702_131,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105702_131\crops\bbox.png
file_2b38a57396a50942,asset_7098b75a4e3c06b6,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105731_651\crops\bbox.png,20260723_105731_651,,close_template,close_25.png,x_mark,0.9252387881278992,x_mark,0.9252387881278992,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105731_651\crops\bbox.png
file_24f7bcb3e91fa461,asset_61572eeaba457caa,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105736_446\crops\bbox.png,20260723_105736_446,,got_template,got2.png,got,0.9970162908236185,got,0.9970162908236185,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105736_446\crops\bbox.png
file_7e30f5e74c4c64da,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105743_629\crops\bbox.png,20260723_105743_629,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105743_629\crops\bbox.png
file_485bdad6d1d33674,asset_e82b246af393438b,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105812_655\crops\bbox.png,20260723_105812_655,,close_template,close_25.png,x_mark,0.8741586208343506,x_mark,0.8741586208343506,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105812_655\crops\bbox.png
file_3d4b9268d4cc9017,asset_b78a7afcc1de5067,vision_platform\ads\runtime_collection\click_success\click_success_20260723_105817_511\crops\bbox.png,20260723_105817_511,,got_template,got2.png,got,0.9954521457354227,got,0.9954521457354227,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_105817_511\crops\bbox.png
file_84b6c2379537c4e7,asset_36ee5d53f5dd3dc3,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110046_266\crops\bbox.png,20260723_110046_266,,free_ad_template,close_26.png,free,0.9861470262209574,free,0.9861470262209574,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110046_266\crops\bbox.png
file_c476cf797e7082cb,asset_ed915b6318f959e4,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110104_504\crops\bbox.png,20260723_110104_504,,got_template,got2.png,got,0.9408549070358276,got,0.9408549070358276,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110104_504\crops\bbox.png
file_d1d94a178d8d2261,asset_391b738025a3aefc,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110111_674\crops\bbox.png,20260723_110111_674,,free_ad_template,close_26.png,free,0.9883939425150553,free,0.9883939425150553,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110111_674\crops\bbox.png
file_b57f9fd991f4524e,asset_12bcb668273d315c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110219_687\crops\bbox.png,20260723_110219_687,,close_template,close_10.png,x_mark,0.8181514938672384,play_triangle,0.9087024529774984,play_triangle,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110219_687\crops\bbox.png
file_c26b7dcd558ff0fb,asset_7dac76371e3131d4,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110228_842\crops\bbox.png,20260723_110228_842,,got_template,got2.png,got,0.9825190703074137,got,0.9825190703074137,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110228_842\crops\bbox.png
file_f4b9d83b6747ec23,asset_2258e65827aec378,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110235_995\crops\bbox.png,20260723_110235_995,,free_ad_template,close_26.png,free,0.7922740777333578,free,0.7922740777333578,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110235_995\crops\bbox.png
file_0f64437f5b9cca59,asset_514dd929e487b72b,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110343_634\crops\bbox.png,20260723_110343_634,,close_template,close_1.png,x_mark,0.025135731945435207,play_triangle,0.7082327206929525,play_triangle,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110343_634\crops\bbox.png
file_90de593ed36594ed,asset_051ddd62f90d2425,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110352_333\crops\bbox.png,20260723_110352_333,,got_template,got2.png,got,0.982782264550527,got,0.982782264550527,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110352_333\crops\bbox.png
file_e1d6b31e9eaaee5d,asset_b317296b5d9c873c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110433_094\crops\bbox.png,20260723_110433_094,,close_template,ad_issue_20260606_045709_roi_0.png,x_mark,0.009631531157841286,play_triangle,0.2682880461215973,play_triangle,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110433_094\crops\bbox.png
file_9cfffcf6b75eafac,asset_4b66419fe3d71955,vision_platform\ads\runtime_collection\click_success\click_success_20260723_110442_719\crops\bbox.png,20260723_110442_719,,got_template,got2.png,got,0.9716921846071879,got,0.9716921846071879,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_110442_719\crops\bbox.png
