screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split
vis_det_v2_000223,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000223.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,file_31d3607b1f791aa3,asset_184fc9696695ed9d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085205_267:pre_click,train
vis_det_v2_000224,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000224.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,file_3bf5dc03ed9523fe,asset_643995342e434bf3,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085211_732:pre_click,test
vis_det_v2_000225,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000225.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,file_257fe523aaf5236a,asset_0df138cceee42d63,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085229_340:pre_click,test
vis_det_v2_000226,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000226.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,file_31c6dff008c6bb23,asset_097a4a7e35bdc8ee,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085234_000:pre_click,train
vis_det_v2_000227,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000227.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,file_2a5e82f1e41448c4,asset_1fa44ff49fff3e1f,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085240_431:pre_click,train
vis_det_v2_000228,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000228.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,file_e3e00140adbfb7e8,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085258_029:pre_click,train
vis_det_v2_000229,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000229.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,file_95ac70506f25773f,asset_014ab628e18c4c01,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_085302_739:pre_click,train
vis_det_v2_000230,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000230.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,file_ac4db561d708b23f,asset_097638c34948d535,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,4,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093030_932:pre_click,train
vis_det_v2_000231,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000231.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,file_da90c5d798c0ce8d,asset_f5bbb90ad870ee0e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093048_823:pre_click,train
vis_det_v2_000232,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000232.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,file_08b2ef9c872ccb12,asset_e389f72eb8ee6040,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093053_539:pre_click,train
vis_det_v2_000233,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000233.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,4,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093059_764:pre_click,train
vis_det_v2_000234,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000234.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,file_521f6b69e6174454,asset_e01fefad9cdb2ffd,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093117_690:pre_click,train
vis_det_v2_000235,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000235.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,file_42c147ccb223f75b,asset_6bd9b14cefddc57a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093122_460:pre_click,train
vis_det_v2_000236,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000236.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,3,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093128_588:pre_click,val
vis_det_v2_000237,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000237.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,file_b2dd403da41cbff9,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093146_786:pre_click,val
vis_det_v2_000238,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000238.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,file_52f4b37a8e32a437,asset_69031b1601035f95,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093151_468:pre_click,test
vis_det_v2_000239,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000239.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,file_7e8902cd4577e0de,asset_12a14646541be994,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,2,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093157_905:pre_click,train
vis_det_v2_000240,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000240.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,file_8240b4625453bcd5,asset_e01fefad9cdb2ffd,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093215_710:pre_click,train
vis_det_v2_000241,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000241.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,file_7bfd435a242da298,asset_dc4b1b7bf5d22ce1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093220_419:pre_click,train
vis_det_v2_000242,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000242.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,file_834076543c2ee80e,asset_7c12bfe480a6f4ea,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093227_071:pre_click,train
vis_det_v2_000243,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000243.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,file_a7b328df0a36c449,asset_0169178cafbbd91c,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093244_687:pre_click,train
vis_det_v2_000244,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000244.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,file_8c1c921e7249c73c,asset_afe0216a1d510d32,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093249_317:pre_click,val
vis_det_v2_000245,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000245.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,file_f6cee44f7ec069b4,asset_d3e2135e12ffec32,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093255_727:pre_click,train
vis_det_v2_000246,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000246.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,file_c697918680fd5079,asset_e8d240395ba90ae2,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093313_370:pre_click,val
vis_det_v2_000247,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000247.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,file_24f3497a74974825,asset_ea84c9dcd907ccf2,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_093318_020:pre_click,train
vis_det_v2_000248,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000248.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,file_f3e3e568b2bd34ea,asset_d2c814015cac2c78,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094154_736:pre_click,train
vis_det_v2_000249,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000249.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,file_486db7597242f93e,asset_9f183babb0c335e7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094212_661:pre_click,val
vis_det_v2_000250,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000250.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,file_5f093f01bf0f2aa4,asset_1c8b502573b77743,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094217_391:pre_click,train
vis_det_v2_000251,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000251.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,file_da1872a5c9194db2,asset_5cb13174e6daffbf,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094222_830:pre_click,val
vis_det_v2_000252,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000252.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,file_768e520fda85378f,asset_2347bcbf66834439,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094240_503:pre_click,train
vis_det_v2_000253,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000253.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,file_ba33a39f3a4df742,asset_54de5b34a3e4f909,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094245_305:pre_click,test
vis_det_v2_000254,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000254.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,file_65c6b2d42b51cdfb,asset_e8dc77cf749dcee1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094250_745:pre_click,test
vis_det_v2_000255,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000255.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,file_285dc209cbead215,asset_1c5e9734edbfc31e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094308_494:pre_click,val
vis_det_v2_000256,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000256.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,file_84b0f8705ee74563,asset_b7224094a3303f19,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094313_482:pre_click,train
vis_det_v2_000257,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000257.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094319_249\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094319_249\pre_click.png,file_6b8360dadfad9a6e,asset_6fff9b507be59797,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094319_249:pre_click,train
vis_det_v2_000258,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000258.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094337_171\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094337_171\pre_click.png,file_9fec6bc95a16a7b0,asset_091ff4bb92b5b4cb,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094337_171:pre_click,train
vis_det_v2_000259,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000259.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094342_192\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094342_192\pre_click.png,file_92925bd4085f2744,asset_a1357ef799a42b3d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094342_192:pre_click,val
vis_det_v2_000260,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000260.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,file_7e9d94fe9b2ce9bc,asset_fe810ef990123a8c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094347_650:pre_click,train
vis_det_v2_000261,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000261.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094405_851\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094405_851\pre_click.png,file_ace991fd54c0b7a0,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094405_851:pre_click,test
vis_det_v2_000262,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000262.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094410_692\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094410_692\pre_click.png,file_0a2b0d3c8161ca42,asset_3a47bef8e6d22863,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_094410_692:pre_click,train
vis_det_v2_000263,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000263.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100034_511\pre_click.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,4,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_100034_511:pre_click,train
vis_det_v2_000264,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000264.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,file_799cf070ce9bd522,asset_c2c655c76bf5fa35,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_100052_051:pre_click,val
vis_det_v2_000265,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000265.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,file_d00fbee264bb9183,asset_fc58310606b96368,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_100108_596:pre_click,train
vis_det_v2_000266,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000266.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,file_c42db945d1111021,asset_3b7265a5d524f911,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_100113_420:pre_click,train
vis_det_v2_000267,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000267.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100119_855\pre_click.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,4,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_100119_855:pre_click,train
