family,score,true_label,families,instance_id,content_id,image_path,original_path,relative_path,source_root,best_reference_instance_id,best_reference_content_id
next,0.4143899381160736,0,negative,file_3486060ad0e8ad4f,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00446_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000149.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5326856374740601,0,negative,file_27c30e35a37ed113,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00447_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000150.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.33639606833457947,0,negative,file_d2d203c752c00eb3,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00448_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000151.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.38423070311546326,0,negative,file_75df405a834176a1,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00449_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000152.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4143899381160736,0,negative,file_d6b89e850c393744,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00450_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000153.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5326856374740601,0,negative,file_5f857e1aa27bce11,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00451_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000154.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.33639606833457947,0,negative,file_ca44191e7a178460,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00452_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000155.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.38423070311546326,0,negative,file_590bdf578da8149e,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00453_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4143899381160736,0,negative,file_d24f52806af63653,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00454_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5326856374740601,0,negative,file_21f617d7d1be5ae6,asset_1fcd71d7d284530d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00455_negative_asset_1fcd71d7d284530d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4407946467399597,0,negative,file_f16f1d9bd35c1d13,asset_505dc525203b5c2d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00456_negative_asset_505dc525203b5c2d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.4407946467399597,0,negative,file_6b2bb1ae8b36b008,asset_505dc525203b5c2d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00457_negative_asset_505dc525203b5c2d.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.37436872720718384,0,negative,file_71fbf9a40b8206f3,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00458_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4545815885066986,0,negative,file_7a7a231f69dd9a5b,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00459_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.4537563920021057,0,negative,file_a91fc91ddb328e3b,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00460_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.3970000147819519,0,negative,file_b9778a231a995e84,asset_d2399a87090a92c0,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00461_negative_asset_d2399a87090a92c0.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4690586030483246,0,negative,file_2152bb9248937d0c,asset_629df8034a49a412,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00462_negative_asset_629df8034a49a412.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5250785946846008,0,negative,file_8a621205f5bfab19,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00463_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.3820060193538666,0,negative,file_a26a7c5b3c28a388,asset_4a4e5f6e92faf280,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00464_negative_asset_4a4e5f6e92faf280.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5371583104133606,0,negative,file_7763e2d8217a144b,asset_5a9b1ded37fe9835,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00465_negative_asset_5a9b1ded37fe9835.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.37436872720718384,0,negative,file_30d184c655f7e4f3,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00466_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4545815885066986,0,negative,file_e22c76d349a35064,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00467_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.4537563920021057,0,negative,file_10ba71942c492428,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00468_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.3970000147819519,0,negative,file_3765877e938ae9c9,asset_d2399a87090a92c0,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00469_negative_asset_d2399a87090a92c0.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4690586030483246,0,negative,file_31dc9ae9711d4a95,asset_629df8034a49a412,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00470_negative_asset_629df8034a49a412.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5250785946846008,0,negative,file_3d3bdd6a75fad2d6,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00471_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.3820060193538666,0,negative,file_fa5369f82ba2250e,asset_4a4e5f6e92faf280,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00472_negative_asset_4a4e5f6e92faf280.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5371583104133606,0,negative,file_14c9c843ff797c5b,asset_5a9b1ded37fe9835,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00473_negative_asset_5a9b1ded37fe9835.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.37436872720718384,0,negative,file_6f1abc3faedac547,asset_b11bd236a49a8aef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00474_negative_asset_b11bd236a49a8aef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4545815885066986,0,negative,file_4fab1f771626dce0,asset_e3c0d48aa2618c3a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00475_negative_asset_e3c0d48aa2618c3a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.4537563920021057,0,negative,file_241536b5ac4bc01c,asset_0484d75c3ab7de13,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00476_negative_asset_0484d75c3ab7de13.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.39719370007514954,0,negative,file_96c0f0d397350506,asset_115e85acfe681724,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00477_negative_asset_115e85acfe681724.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.46905800700187683,0,negative,file_3844cf7b0fa72b7f,asset_9d58288c3f8df317,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00478_negative_asset_9d58288c3f8df317.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.5250785946846008,0,negative,file_87beb4afed6f21a6,asset_2810ab1fe8d79b9a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00479_negative_asset_2810ab1fe8d79b9a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.3820060193538666,0,negative,file_20411e35b51802de,asset_4a4e5f6e92faf280,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00480_negative_asset_4a4e5f6e92faf280.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000183.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000183.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.47647541761398315,0,negative,file_5cc376c436409339,asset_22fb5506b2ad638a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00481_negative_asset_22fb5506b2ad638a.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000184.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000184.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5371583104133606,0,negative,file_cd0b9d4287f23337,asset_5a9b1ded37fe9835,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00482_negative_asset_5a9b1ded37fe9835.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000185.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000185.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.33639606833457947,0,negative,file_1ba705845f2fc9e2,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00483_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000186.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000186.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.38423070311546326,0,negative,file_fbc220ff5b7f85d7,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00484_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000187.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000187.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4143899381160736,0,negative,file_ef847d000f83a44b,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00485_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000188.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000188.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.33639606833457947,0,negative,file_c7c9ef85a5b1f85d,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00486_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000189.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000189.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.38423070311546326,0,negative,file_7bc1e708046889e9,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00487_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000190.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000190.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4143899381160736,0,negative,file_57eb253678d502b3,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00488_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000191.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000191.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.33639606833457947,0,negative,file_f7d66b3ae3255ca2,asset_2dd12bfcf07023a6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00489_negative_asset_2dd12bfcf07023a6.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000192.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000192.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4490131437778473,0,negative,file_c8b772b2ab2d543a,asset_60268476bacbc8ef,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00490_negative_asset_60268476bacbc8ef.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000193.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000193.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.38423070311546326,0,negative,file_eb8540ba62fed567,asset_51ac9c7f114cd623,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00491_negative_asset_51ac9c7f114cd623.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000194.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000194.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.4143899381160736,0,negative,file_aa3578c23f6f013e,asset_d30b5d3b349008b2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00492_negative_asset_d30b5d3b349008b2.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000195.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000195.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5110645890235901,0,negative,file_8711b5e5a308a203,asset_cfc5b6cc2ed31dc0,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00493_negative_asset_cfc5b6cc2ed31dc0.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000196.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000196.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.49391382932662964,0,negative,file_4ae71eec4b11003b,asset_dd2743a4cd62c3af,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00494_negative_asset_dd2743a4cd62c3af.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000197.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000197.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.48960861563682556,0,negative,file_ddf39e661dfc4d81,asset_1eba96f00b8c8142,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00495_negative_asset_1eba96f00b8c8142.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000198.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000198.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.49389827251434326,0,negative,file_e799f70a4adbd587,asset_b7069f8964fa8e36,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00496_negative_asset_b7069f8964fa8e36.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000199.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000199.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.5052818655967712,0,negative,file_417437424f987edb,asset_9c8b000bcd05e806,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00497_negative_asset_9c8b000bcd05e806.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000200.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000200.png,vision_platform\ads\hard_negative_mining,file_8adc86c006864b12,asset_8829832efa233731
next,0.47737598419189453,0,negative,file_bcfa9a60d906812e,asset_4cb135c0b84a2d81,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00498_negative_asset_4cb135c0b84a2d81.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000201.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000201.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.48375654220581055,0,negative,file_4b0dd14b9f229301,asset_f57e20b0c9e3efcf,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00499_negative_asset_f57e20b0c9e3efcf.png,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000202.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000202.png,vision_platform\ads\hard_negative_mining,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
