bbox_id,instance_id,content_id,original_path,relative_path,x,y,w,h,vision_domain,asset_type,representation,screen_state,candidate_label,sample_role,sub_role,class_name,class_purpose,label,note,created_at,updated_at
179,file_396e311ee8626082,asset_191230a348180ff4,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,377.4874371859296,290.65326633165824,34.9748743718593,13.266331658291449,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,free,action_target,detector,positive,,2026-07-12T09:04:32.157010+00:00,2026-07-12T09:04:32.157010+00:00
63,file_3d0482656b66a8c7,asset_5522d341e2105ef8,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_164127_edit.png,ads2\assets\2_communication\manual_rescue_20260607_164127_edit.png,911.4114572864319,25.93447236180904,29.639396984924588,18.524623115577885,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:36:08.753759+00:00,2026-07-12T07:36:08.753759+00:00
139,file_3f3709245f8648f5,asset_2e9c0f72f8a906ff,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,911.6295075376884,22.99947738693467,31.61535678391965,19.265608040201002,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:55:33.275907+00:00,2026-07-12T08:55:33.275907+00:00
96,file_3f49ab4910595497,asset_68033ccf05c6f07c,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_064842_edit.png,ads2\assets\2_communication\manual_rescue_20260613_064842_edit.png,909.3467336683417,21.708542713567795,33.768844221105496,22.9145728643216,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:40:40.281422+00:00,2026-07-12T07:40:51.210155+00:00
188,file_4226114110deea3b,asset_839726e17027fcfd,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_042429.png,ads2\assets\3_reference_screens\ad_issue_20260606_042429.png,479.36925098554536,25.229960578186592,27.75295663600525,27.75295663600525,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:05:42.337470+00:00,2026-07-12T09:05:46.886952+00:00
15,file_4302c7d9cabc3a27,asset_42d55640f5e0078b,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082949_edit.png,ads2\assets\2_communication\manual_rescue_20260607_082949_edit.png,428.1407035175879,143.51758793969847,97.6884422110553,31.356783919598,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:23:53.606127+00:00,2026-07-12T07:23:53.701721+00:00
41,file_44d80f437474f51b,asset_84c479c28cc73674,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_151902_original.png,ads2\assets\2_communication\manual_rescue_20260607_151902_original.png,908.1407035175879,24.120603015075375,34.9748743718593,20.50251256281407,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:56.766849+00:00,2026-07-12T07:31:56.766849+00:00
181,file_49bc9301264dc5e6,asset_6cdf6ededf658177,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260712_091320_edit.png,ads2\assets\2_communication\manual_rescue_20260712_091320_edit.png,284.6231155778894,335.2763819095477,88.04020100502515,27.738693467336702,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T09:04:51.871804+00:00,2026-07-12T09:04:51.974261+00:00
156,file_4a0b887cc1021121,asset_451d0b46a3a8854c,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,906.9346733668341,24.120603015075375,39.798994974874404,22.914572864321606,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:01:28.883362+00:00,2026-07-12T09:01:28.883362+00:00
105,file_4faf51f7efdcb762,asset_4b74d5405d484b1e,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152650_edit.png,ads2\assets\2_communication\manual_rescue_20260613_152650_edit.png,906.9346733668341,21.708542713567837,39.798994974874404,21.708542713567837,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:42:23.213143+00:00,2026-07-12T07:42:23.213143+00:00
50,file_50e3a7f3bec0e370,asset_148fb06adfea06f2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161244_original.png,ads2\assets\2_communication\manual_rescue_20260607_161244_original.png,297.8894472361809,475.1758793969849,48.24120603015075,32.56281407035175,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:33:22.103879+00:00,2026-07-12T07:33:22.207851+00:00
119,file_51e4398b2c2b97f4,asset_a147534feac4f9fe,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,913.1095477386933,23.155778894472355,24.699497487437156,20.84020100502512,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:50:01.914402+00:00,2026-07-12T08:50:01.914402+00:00
177,file_5204cddb94e64d8e,asset_8089d3ec2f3418e0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,377.4874371859296,290.65326633165824,34.9748743718593,13.266331658291449,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,free,action_target,detector,positive,,2026-07-12T09:04:29.071955+00:00,2026-07-12T09:04:29.071955+00:00
80,file_54649dd854c2aebf,asset_35050faa6b11f353,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260610_151332_edit.png,ads2\assets\2_communication\manual_rescue_20260610_151332_edit.png,809.2462311557788,467.9396984924623,49.44723618090461,26.532663316582898,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:38:47.921460+00:00,2026-07-12T07:38:47.921460+00:00
137,file_571724a6f98e4c59,asset_d5764c150aa3271a,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,911.6295075376884,22.99947738693467,31.61535678391965,19.265608040201002,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:55:16.293102+00:00,2026-07-12T08:55:21.555522+00:00
167,file_57a8534623367f8d,asset_29c8125cc98990ef,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,909.3467336683416,22.914572864321606,31.356783919597987,27.73869346733668,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:02:42.386490+00:00,2026-07-12T09:02:46.230398+00:00
44,file_596fe48bf09caa19,asset_6cb8dabf6719aa9f,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_154252_edit.png,ads2\assets\2_communication\manual_rescue_20260607_154252_edit.png,908.1407035175879,24.120603015075375,34.9748743718593,20.50251256281407,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:32:00.029380+00:00,2026-07-12T07:32:00.029380+00:00
161,file_5b51190589169a7b,asset_a1b6c2355b5cf31b,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_095006_edit.png,ads2\assets\2_communication\manual_rescue_20260703_095006_edit.png,94.61235216819973,18.922470433639948,36.58344283837057,30.275952693823914,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:01:57.987130+00:00,2026-07-12T09:01:57.987130+00:00
97,file_5bd2e84e4b65a94b,asset_efd1608a9c659131,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_064842_original.png,ads2\assets\2_communication\manual_rescue_20260613_064842_original.png,909.3467336683417,21.708542713567795,33.768844221105496,22.9145728643216,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:41:02.233491+00:00,2026-07-12T07:41:02.233491+00:00
291,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.829271+00:00,2026-07-12T09:29:16.829271+00:00
292,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,85.62814070351757,108.54271356783919,48.24120603015075,38.592964824120614,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.845224+00:00,2026-07-12T09:29:16.845224+00:00
293,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.862137+00:00,2026-07-12T09:29:16.862137+00:00
294,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,441.40703517587934,390.7537688442211,100.10050251256285,51.85929648241205,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.879238+00:00,2026-07-12T09:29:16.879238+00:00
295,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.894704+00:00,2026-07-12T09:29:16.894704+00:00
296,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.919626+00:00,2026-07-12T09:29:16.919626+00:00
297,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.935586+00:00,2026-07-12T09:29:16.935586+00:00
298,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.953015+00:00,2026-07-12T09:29:16.953015+00:00
299,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,794.7738693467336,378.6934673366834,75.9798994974874,86.83417085427135,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.968207+00:00,2026-07-12T09:29:16.968207+00:00
300,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:16.986367+00:00,2026-07-12T09:29:16.986367+00:00
301,file_5c319c5f98288ad9,asset_b979829072a170d9,D:\Projects\adb_vl\ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,ads2\assets\3_reference_screens\menu_test_3_20260605_104220.png,21.708542713567837,103.71859296482411,42.211055276381906,45.82914572864321,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:17.001749+00:00,2026-07-12T09:29:17.001749+00:00
138,file_5c48d6bc2314a63a,asset_7c5afa1685004ea5,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,911.6295075376884,22.99947738693467,31.61535678391965,19.265608040201002,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:55:32.286298+00:00,2026-07-12T08:55:32.286298+00:00
83,file_5f84afe3e6c04d9a,asset_784538fdbee4d196,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260610_151458_original.png,ads2\assets\2_communication\manual_rescue_20260610_151458_original.png,809.2462311557788,467.9396984924623,49.44723618090461,26.532663316582898,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:39:06.582071+00:00,2026-07-12T07:39:06.582071+00:00
124,file_608055de17005875,asset_0b038a10b6c750bf,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,912.8934271356783,28.15742713567839,30.133386934673354,13.831718592964819,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:50:40.771487+00:00,2026-07-12T08:50:40.771487+00:00
331,file_62915857d2a83403,asset_13f76287fd75d905,D:\Projects\adb_vl\ads2\assets\3_reference_screens\test_screen_20260605_071116.png,ads2\assets\3_reference_screens\test_screen_20260605_071116.png,419.6984924623115,356.98492462311555,78.391959798995,21.70854271356785,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T09:30:07.110901+00:00,2026-07-12T09:30:07.217682+00:00
332,file_62915857d2a83403,asset_13f76287fd75d905,D:\Projects\adb_vl\ads2\assets\3_reference_screens\test_screen_20260605_071116.png,ads2\assets\3_reference_screens\test_screen_20260605_071116.png,558.3919597989949,350.9547738693467,78.391959798995,25.32663316582915,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T09:30:11.807664+00:00,2026-07-12T09:30:11.910744+00:00
211,file_62eb4a22ecd67267,asset_312a606f05e4fc6b,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_082946.png,ads2\assets\3_reference_screens\ad_issue_20260606_082946.png,25.229960578186596,18.922470433639948,126.14980289093299,26.491458607095925,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:09:32.883468+00:00,2026-07-12T09:09:32.883468+00:00
187,file_63d499f21e5afbbc,asset_b73360061a4ab5ea,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_042353.png,ads2\assets\3_reference_screens\ad_issue_20260606_042353.png,484.4152431011827,249.77660972404732,27.75295663600525,27.75295663600525,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:05:40.480628+00:00,2026-07-12T09:05:40.480628+00:00
38,file_6498acc37b738765,asset_e944939861a0d57c,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150759_original.png,ads2\assets\2_communication\manual_rescue_20260607_150759_original.png,916.5829145728642,24.120603015075375,20.261306532663298,18.33165829145728,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:33.716245+00:00,2026-07-12T07:31:33.716245+00:00
183,file_64d49b0439134d8f,asset_65fa0038dcac2a45,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_close_20260605_071601.png,ads2\assets\3_reference_screens\ad_close_20260605_071601.png,911.7587939698492,21.708542713567837,30.150753768844197,28.94472361809045,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:05:07.648970+00:00,2026-07-12T09:05:07.648970+00:00
89,file_66430019a71b7b32,asset_404f88ea5573b3a0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260610_161942_original.png,ads2\assets\2_communication\manual_rescue_20260610_161942_original.png,441.40703517587934,475.1758793969849,78.39195979899495,19.2964824120603,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:40:12.260591+00:00,2026-07-12T07:40:12.260591+00:00
236,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,903.3165829145728,26.532663316582912,34.9748743718593,44.623115577889436,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:08.230070+00:00,2026-07-12T09:25:08.338033+00:00
237,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,213.46733668341707,502.91457286432154,74.77386934673368,25.32663316582915,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:15.861063+00:00,2026-07-12T09:25:15.967132+00:00
238,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,416.0804020100502,499.29648241206024,102.5125628140704,33.76884422110555,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:21.853935+00:00,2026-07-12T09:25:21.961332+00:00
239,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,672.964824120603,496.8844221105527,80.8040201005025,33.768844221105496,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:28.333487+00:00,2026-07-12T09:25:28.436056+00:00
241,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,41.00502512562814,494.4723618090452,80.80402010050251,32.56281407035169,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:45.781434+00:00,2026-07-12T09:25:45.804277+00:00
242,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,21.708542713567837,109.74874371859295,44.623115577889436,42.2110552763819,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:51.893513+00:00,2026-07-12T09:25:52.002470+00:00
243,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,19.2964824120603,180.9045226130653,42.211055276381906,42.21105527638193,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:25:58.925840+00:00,2026-07-12T09:25:58.938319+00:00
244,file_6648e2dee7f4014f,asset_78136f562a7d3896,D:\Projects\adb_vl\ads2\assets\3_reference_screens\main_city_20260605_101631.png,ads2\assets\3_reference_screens\main_city_20260605_101631.png,18.09045226130653,12.060301507537687,43.417085427135675,43.417085427135675,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:26:03.525114+00:00,2026-07-12T09:26:03.635121+00:00
191,file_699fcbfcfde8ea45,asset_3cb349642d8b0030,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_043707.png,ads2\assets\3_reference_screens\ad_issue_20260606_043707.png,902.110552763819,168.84422110552762,31.356783919598,24.120603015075375,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:06:07.536467+00:00,2026-07-12T09:06:10.911447+00:00
222,file_6bec458b59aed4c0,asset_b6014544ab445589,D:\Projects\adb_vl\ads2\assets\3_reference_screens\check_back_20260605_075109.png,ads2\assets\3_reference_screens\check_back_20260605_075109.png,419.6984924623115,354.572864321608,77.1859296482412,22.9145728643216,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T09:23:04.301368+00:00,2026-07-12T09:23:04.409067+00:00
223,file_6bec458b59aed4c0,asset_b6014544ab445589,D:\Projects\adb_vl\ads2\assets\3_reference_screens\check_back_20260605_075109.png,ads2\assets\3_reference_screens\check_back_20260605_075109.png,557.1859296482412,352.1608040201005,78.39195979899489,25.326633165829094,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T09:23:09.756287+00:00,2026-07-12T09:23:09.863011+00:00
35,file_6dac895af9d30ef2,asset_ee7c08a720254382,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150413_edit.png,ads2\assets\2_communication\manual_rescue_20260607_150413_edit.png,916.5829145728642,24.120603015075375,20.261306532663298,18.33165829145728,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:27.218394+00:00,2026-07-12T07:31:27.218394+00:00
48,file_70f4558ba79f206e,asset_b26970a43dfdf0e2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_original.png,ads2\assets\2_communication\manual_rescue_20260607_161122_original.png,300.3015075376884,476.38190954773864,34.9748743718593,31.356783919598,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:32:33.263698+00:00,2026-07-12T07:32:33.263698+00:00
77,file_756d1099ec107314,asset_0d5f9440bc991aa0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260609_093141_edit.png,ads2\assets\2_communication\manual_rescue_20260609_093141_edit.png,909.2502512562812,23.15577889447236,33.96180904522612,20.84020100502512,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:38:07.929785+00:00,2026-07-12T07:38:08.033577+00:00
140,file_75de454102768585,asset_90e3e8ec409fe85c,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,911.6295075376884,22.99947738693467,31.61535678391965,19.265608040201002,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:55:34.782174+00:00,2026-07-12T08:55:34.782174+00:00
302,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.383253+00:00,2026-07-12T09:29:21.383253+00:00
303,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,85.62814070351757,108.54271356783919,48.24120603015075,38.592964824120614,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.399800+00:00,2026-07-12T09:29:21.399800+00:00
304,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.416258+00:00,2026-07-12T09:29:21.416258+00:00
306,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.457290+00:00,2026-07-12T09:29:21.457290+00:00
307,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.473371+00:00,2026-07-12T09:29:21.473371+00:00
308,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.490185+00:00,2026-07-12T09:29:21.490185+00:00
309,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.505372+00:00,2026-07-12T09:29:21.505372+00:00
311,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.538861+00:00,2026-07-12T09:29:21.538861+00:00
312,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,21.708542713567837,103.71859296482411,42.211055276381906,45.82914572864321,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:21.564186+00:00,2026-07-12T09:29:21.564186+00:00
