instance_id,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,asset_type,representation,families,review_status,note,created_at,updated_at
file_62a8a4413542ca74,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000085.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000085.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.287,2026-07-18T23:32:50.737735+00:00,2026-07-18T23:33:38.054819+00:00
file_b64ae336bb17e9f7,asset_21c5da20d19c35cc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000086.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000086.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.287,2026-07-18T23:32:50.750204+00:00,2026-07-18T23:33:38.063668+00:00
file_bf38f78053afa077,asset_6bf76d3fd5c9b55e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000087.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000087.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.111,2026-07-18T23:32:50.762220+00:00,2026-07-18T23:33:38.076603+00:00
file_9d15a57210e6aeca,asset_e4368f59b3fb23a5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000088.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000088.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.546,2026-07-18T23:32:50.776004+00:00,2026-07-18T23:33:38.086965+00:00
file_67dcd96cb320b4ae,asset_3f5765ee6c16a62d,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000089.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000089.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.346,2026-07-18T23:32:50.790840+00:00,2026-07-18T23:33:38.099838+00:00
file_94a20eedf014cf98,asset_72017d57ab286b02,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000090.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000090.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.273,2026-07-18T23:32:50.805652+00:00,2026-07-18T23:33:38.109167+00:00
file_dfcf38849ad10faf,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000091.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000091.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:50.814077+00:00,2026-07-18T23:33:38.117036+00:00
file_844213c3b03f993e,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000092.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000092.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.287,2026-07-18T23:32:50.823670+00:00,2026-07-18T23:33:38.125930+00:00
file_b28b9ec89b84ce89,asset_226c1d36e84e0a83,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000093.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000093.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.816,2026-07-18T23:32:50.835052+00:00,2026-07-18T23:33:38.135298+00:00
file_a0ba5fcc9704c144,asset_3dd1cf465dd4e1fc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000094.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000094.png,ads,candidate_crop,crop,,,arrow,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=arrow:0.728,2026-07-18T23:32:50.843442+00:00,2026-07-18T23:33:38.146592+00:00
file_b46f3ac9a1044d1a,asset_069f2406c8d6ae4b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000095.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000095.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.334,2026-07-18T23:32:50.856097+00:00,2026-07-18T23:33:38.156508+00:00
file_6dd9526e493f33cb,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000096.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000096.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:50.869964+00:00,2026-07-18T23:33:38.167823+00:00
file_eee1062221155f09,asset_9a65aa273090dd6b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000097.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000097.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.578,2026-07-18T23:32:50.877786+00:00,2026-07-18T23:33:38.180211+00:00
file_899ef938ddd45fcb,asset_469378814dd76c28,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000098.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000098.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.288,2026-07-18T23:32:50.891381+00:00,2026-07-18T23:33:38.193697+00:00
file_62e9a03cd87bb875,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000099.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000099.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:50.902685+00:00,2026-07-18T23:33:38.205524+00:00
file_31980825c4420b48,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000100.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000100.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.434,2026-07-18T23:32:50.914010+00:00,2026-07-18T23:33:38.217833+00:00
file_092f15fb75ba6dec,asset_1b3a6e6f798fa5a2,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000101.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000101.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.314,2026-07-18T23:32:50.922894+00:00,2026-07-18T23:33:38.229026+00:00
file_5486b3133fe474bb,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000102.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000102.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.126,2026-07-18T23:32:50.939148+00:00,2026-07-18T23:33:38.241177+00:00
file_5ad715a20931c23f,asset_9604fc1d9d28db2b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000103.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000103.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.575,2026-07-18T23:32:50.952160+00:00,2026-07-18T23:33:38.252607+00:00
file_4d36aa5c301bec9f,asset_632899a232b4f932,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000104.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000104.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.295,2026-07-18T23:32:50.963955+00:00,2026-07-18T23:33:38.260038+00:00
file_54ca0c9578597cf8,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000105.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000105.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.126,2026-07-18T23:32:50.975764+00:00,2026-07-18T23:33:38.270851+00:00
file_05418c2afcaf9455,asset_f8140df227801008,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000106.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000106.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.577,2026-07-18T23:32:50.987715+00:00,2026-07-18T23:33:38.277696+00:00
file_855fe2ee803e5ef6,asset_bcbfdc32bec94ea3,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000107.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000107.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.253,2026-07-18T23:32:51.000144+00:00,2026-07-18T23:33:38.289102+00:00
file_a394e9f413666691,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000108.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000108.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.126,2026-07-18T23:32:51.010005+00:00,2026-07-18T23:33:38.297632+00:00
file_aecc4f11488efbe5,asset_e1d07199af8a6097,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000109.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000109.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.355,2026-07-18T23:32:51.021362+00:00,2026-07-18T23:33:38.309084+00:00
file_51c6e2845fe08c19,asset_b20513fd6c63b9ab,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000110.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000110.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.248,2026-07-18T23:32:51.032735+00:00,2026-07-18T23:33:38.320114+00:00
file_ca5c9600e4f3b15e,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000111.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000111.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.126,2026-07-18T23:32:51.041612+00:00,2026-07-18T23:33:38.329096+00:00
file_f153055da01f89c3,asset_1ad7fd751ce5f996,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000112.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000112.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.577,2026-07-18T23:32:51.056695+00:00,2026-07-18T23:33:38.340145+00:00
file_0e60eb1ed3085fcf,asset_636c3a424581ad0e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000113.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000113.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.256,2026-07-18T23:32:51.066589+00:00,2026-07-18T23:33:38.350083+00:00
file_46fa4c81ef14c975,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000114.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000114.png,ads,candidate_crop,crop,,,uncertain,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.126,2026-07-18T23:32:51.080080+00:00,2026-07-18T23:33:38.361104+00:00
file_e5407ff0961c3cc9,asset_7419d2d1a2e13956,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000115.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000115.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.576,2026-07-18T23:32:51.094013+00:00,2026-07-18T23:33:38.373982+00:00
file_66acddd59232bac0,asset_3dece09d166a1594,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000116.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000116.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.232,2026-07-18T23:32:51.106898+00:00,2026-07-18T23:33:38.385934+00:00
file_d15aeb5661f9fca0,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000117.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000117.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.218,2026-07-18T23:32:51.117762+00:00,2026-07-18T23:33:38.397749+00:00
file_8b1c83db204d4c49,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000118.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000118.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.200,2026-07-18T23:32:51.131130+00:00,2026-07-18T23:33:38.411144+00:00
file_d14a07d46d0279bc,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000119.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000119.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.423,2026-07-18T23:32:51.143529+00:00,2026-07-18T23:33:38.423190+00:00
file_ff3629974dd436be,asset_8c06d20936fec0bb,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000120.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000120.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.373,2026-07-18T23:32:51.156603+00:00,2026-07-18T23:33:38.435019+00:00
file_1b25b331d8c51571,asset_4b460828e7852a16,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000121.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000121.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.516,2026-07-18T23:32:51.165004+00:00,2026-07-18T23:33:38.443901+00:00
file_834d97abbc001ce5,asset_2e9288f2d0fabccf,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000122.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000122.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.255,2026-07-18T23:32:51.175273+00:00,2026-07-18T23:33:38.453769+00:00
file_cab91239fa448f26,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000123.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000123.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.218,2026-07-18T23:32:51.187809+00:00,2026-07-18T23:33:38.462423+00:00
file_2160d3a8470b945a,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000124.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000124.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.200,2026-07-18T23:32:51.200212+00:00,2026-07-18T23:33:38.472811+00:00
file_8972b60b689b7080,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000125.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000125.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.423,2026-07-18T23:32:51.211862+00:00,2026-07-18T23:33:38.482782+00:00
file_526e1585f645dd14,asset_b9f13ebbb5033ec5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000126.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000126.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.417,2026-07-18T23:32:51.223664+00:00,2026-07-18T23:33:38.492813+00:00
file_db8f38d6e6bdb2f1,asset_1dab5c000746ebe5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000127.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000127.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.219,2026-07-18T23:32:51.237535+00:00,2026-07-18T23:33:38.504726+00:00
file_54f162f1f1ac5a0d,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000128.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000128.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.218,2026-07-18T23:32:51.248935+00:00,2026-07-18T23:33:38.512648+00:00
file_a24788aa155dd179,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000129.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000129.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.200,2026-07-18T23:32:51.259960+00:00,2026-07-18T23:33:38.525508+00:00
file_8646ff8ca8335918,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000130.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000130.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.423,2026-07-18T23:32:51.274863+00:00,2026-07-18T23:33:38.536846+00:00
file_14caa55f8b8cccfe,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000131.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000131.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.434,2026-07-18T23:32:51.286688+00:00,2026-07-18T23:33:38.548233+00:00
file_45282982dc7fe8e8,asset_418166c027e47553,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000132.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000132.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.234,2026-07-18T23:32:51.296702+00:00,2026-07-18T23:33:38.560728+00:00
file_c15bee436f7a2f64,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000133.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000133.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:51.311148+00:00,2026-07-18T23:33:38.571764+00:00
file_cf7c21442008830c,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000134.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000134.png,ads,candidate_crop,crop,,,free,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=free:0.287,2026-07-18T23:32:51.323012+00:00,2026-07-18T23:33:38.580162+00:00
file_46d7d0408c058727,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000135.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000135.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.434,2026-07-18T23:32:51.337779+00:00,2026-07-18T23:33:38.591781+00:00
file_415b1759ce91e1fe,asset_8b5a5bf502b06ef1,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000136.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000136.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.364,2026-07-18T23:32:51.349727+00:00,2026-07-18T23:33:38.601664+00:00
file_93708138367d2995,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000137.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000137.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:51.362621+00:00,2026-07-18T23:33:38.611029+00:00
file_09262bd1f2321a7b,asset_b2038ae70ba4928b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.761,2026-07-18T23:32:51.374566+00:00,2026-07-18T23:33:38.623831+00:00
file_d434d859462d0aee,asset_9374af084265b151,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000139.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000139.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.690,2026-07-18T23:32:51.386861+00:00,2026-07-18T23:33:38.636136+00:00
file_88211eacebd07018,asset_859c7278c0adf604,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000140.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000140.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.313,2026-07-18T23:32:51.394773+00:00,2026-07-18T23:33:38.646408+00:00
file_f4f35fb8b2be28a3,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000141.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000141.png,ads,candidate_crop,crop,,,play_triangle,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=play_triangle:0.203,2026-07-18T23:32:51.405643+00:00,2026-07-18T23:33:38.656285+00:00
file_3d395ad108b7d05d,asset_d0d6af500a45886e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000142.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000142.png,ads,candidate_crop,crop,,,x_mark,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=x_mark:0.600,2026-07-18T23:32:51.414048+00:00,2026-07-18T23:33:38.670178+00:00
file_4135329ece6fef7b,asset_5367678d7e7c5c9e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000143.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000143.png,ads,candidate_crop,crop,,,arrow,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=arrow:0.726,2026-07-18T23:32:51.422933+00:00,2026-07-18T23:33:38.682563+00:00
file_a5819c59dda8a986,asset_9869e8ef27cf226c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000144.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000144.png,ads,candidate_crop,crop,,,got,pending,model_prefill policy=top1; checkpoint=best.pt; threshold=0.50; uncertain_low=0.15; top=got:0.300,2026-07-18T23:32:51.433374+00:00,2026-07-18T23:33:38.696851+00:00
