instance_id,content_id,original_path,relative_path,vision_domain,asset_type,representation,label,screen_state,candidate_label,sample_role,sub_role,class_name,class_purpose,review_status,has_no_target,note,created_at,updated_at
file_df0b938e39ba81dc,asset_9140cc7c7eee739d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002615_score_0.884_x866_y23_w29_h28_log__20260711_094400_67140_afk_20260711_094338_em3_每日任務_task__000115_20260711_094815_after_tap_902_480.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002615_score_0.884_x866_y23_w29_h28_log__20260711_094400_67140_afk_20260711_094338_em3_每日任務_task__000115_20260711_094815_after_tap_902_480.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:32.352109+00:00,2026-07-12T09:34:32.783131+00:00
file_5f80d9c32df6857a,asset_14f5f5dde25f2d03,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002616_score_0.883_x318_y136_w37_h36_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000034_20260711_103345_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002616_score_0.883_x318_y136_w37_h36_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000034_20260711_103345_before_tap_495_170.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:32.807942+00:00,2026-07-12T09:34:33.407437+00:00
file_0439fde0b5042179,asset_a8d5814c47c4ff46,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002617_score_0.883_x78_y92_w23_h22_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000009_20260711_004051_before_tap_924_33.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002617_score_0.883_x78_y92_w23_h22_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000009_20260711_004051_before_tap_924_33.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:33.449059+00:00,2026-07-12T09:34:34.119967+00:00
file_1beea01755fdc360,asset_be57bc3be15e4eb4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002619_score_0.883_x432_y206_w17_h15_log__20260710_125824_2204__000661_20260711_151250_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002619_score_0.883_x432_y206_w17_h15_log__20260710_125824_2204__000661_20260711_151250_before_tap_495_170.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:34.150483+00:00,2026-07-12T09:34:34.623907+00:00
file_b618f6d7d2297d21,asset_54bc08d83f0e897e,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002620_score_0.883_x176_y302_w24_h21_log__20260711_083942_22576_afk_20260711_083942_14_每日任務_route_enter__000003_20260711_083949_before_tap_491_411.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002620_score_0.883_x176_y302_w24_h21_log__20260711_083942_22576_afk_20260711_083942_14_每日任務_route_enter__000003_20260711_083949_before_tap_491_411.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:34.655791+00:00,2026-07-12T09:34:35.128118+00:00
file_95d2c49137e18fb8,asset_adff58baaec04da8,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002621_score_0.883_x80_y312_w51_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000028_20260711_112043_after_tap_809_65.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002621_score_0.883_x80_y312_w51_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000028_20260711_112043_after_tap_809_65.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:35.163806+00:00,2026-07-12T09:34:35.614917+00:00
file_783f09723591d3a0,asset_d6ede7713b52b5c0,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002622_score_0.883_x318_y136_w36_h38_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000030_20260711_084107_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002622_score_0.883_x318_y136_w36_h38_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000030_20260711_084107_before_tap_495_170.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:35.654494+00:00,2026-07-12T09:34:36.151145+00:00
file_b350428b15c68477,asset_bdd4a163b32b0c59,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002623_score_0.882_x454_y349_w20_h23_log__20260707_160103_33324__001108_20260709_230435_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002623_score_0.882_x454_y349_w20_h23_log__20260707_160103_33324__001108_20260709_230435_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:36.177719+00:00,2026-07-12T09:34:36.623365+00:00
file_4641513771a40218,asset_21f642c8a9b4fc31,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002624_score_0.882_x330_y481_w13_h14_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000283_20260711_104127_after_swipe_360_430_360_230_700.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002624_score_0.882_x330_y481_w13_h14_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000283_20260711_104127_after_swipe_360_430_360_230_700.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:36.653033+00:00,2026-07-12T09:34:37.178511+00:00
file_220facc31beb376a,asset_868795824afcde6f,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002625_score_0.882_x81_y280_w17_h16_log__20260711_093513_29888_kingdom_vault__000010_20260711_093622_after_tap_80_408.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002625_score_0.882_x81_y280_w17_h16_log__20260711_093513_29888_kingdom_vault__000010_20260711_093622_after_tap_80_408.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:37.212316+00:00,2026-07-12T09:34:37.679402+00:00
file_60dcb904dafc54d5,asset_e11e82036e454f5e,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002627_score_0.882_x444_y302_w33_h26_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000003_20260711_110805_before_tap_490_395.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002627_score_0.882_x444_y302_w33_h26_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000003_20260711_110805_before_tap_490_395.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:37.713461+00:00,2026-07-12T09:34:38.215387+00:00
file_e23a20a5881126e3,asset_d9fb6798b47ac232,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002628_score_0.882_x682_y190_w24_h26_log__20260711_155245_32320_kingdom_vault__000003_20260711_155250_before_swipe_86_130_86_430_420.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002628_score_0.882_x682_y190_w24_h26_log__20260711_155245_32320_kingdom_vault__000003_20260711_155250_before_swipe_86_130_86_430_420.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:38.246070+00:00,2026-07-12T09:34:38.728926+00:00
file_4c8f94f9abf14a1f,asset_ae2bc8a3a56220c4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002629_score_0.882_x364_y424_w18_h17_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000027_20260711_004318_before_tap_301_350.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002629_score_0.882_x364_y424_w18_h17_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000027_20260711_004318_before_tap_301_350.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:38.760347+00:00,2026-07-12T09:34:39.247311+00:00
file_5c29a0e1e976fc78,asset_c6ba138c66245947,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002630_score_0.881_x395_y167_w14_h13_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000018_20260711_095300_abyss_rental_scan_05.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002630_score_0.881_x395_y167_w14_h13_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000018_20260711_095300_abyss_rental_scan_05.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:39.271738+00:00,2026-07-12T09:34:39.927973+00:00
file_30af21a85faa9cc5,asset_8873d291854be2d1,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:39.962819+00:00,2026-07-12T09:34:40.455245+00:00
file_39bf17517aaac33a,asset_987df0d8b3b391c2,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002637_score_0.881_x45_y126_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000003_20260711_100546_before_swipe_86_130_86_430_420.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002637_score_0.881_x45_y126_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000003_20260711_100546_before_swipe_86_130_86_430_420.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:40.494845+00:00,2026-07-12T09:34:40.848086+00:00
file_cc5d366ec975adc9,asset_6914cba9c96f200c,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002638_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000731_20260709_070039_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002638_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000731_20260709_070039_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:40.872492+00:00,2026-07-12T09:34:41.319147+00:00
file_35f6fb401fb9e409,asset_65b07531441c999d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002639_score_0.881_x650_y206_w30_h32_log__20260711_011713_22300_afk_20260711_011713_311_廣告探寶鏟_route_enter__000001_20260711_011714_before_tap_109_194.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002639_score_0.881_x650_y206_w30_h32_log__20260711_011713_22300_afk_20260711_011713_311_廣告探寶鏟_route_enter__000001_20260711_011714_before_tap_109_194.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:41.352904+00:00,2026-07-12T09:34:41.830802+00:00
file_bc7954b5b3fd7c9e,asset_15ec0d9790f31e6f,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002640_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000618_20260708_230320_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002640_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000618_20260708_230320_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:41.865009+00:00,2026-07-12T09:34:42.311574+00:00
file_923b59fc03d29c53,asset_e78c0a7d5ab4d57b,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002641_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001311_20260710_070713_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002641_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001311_20260710_070713_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:42.344689+00:00,2026-07-12T09:34:42.807514+00:00
file_fab281463c911a34,asset_860994ece406753d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002642_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001073_20260709_230150_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002642_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001073_20260709_230150_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:42.841041+00:00,2026-07-12T09:34:43.471663+00:00
file_bd80a119b9cd3dd3,asset_6da9c9acd8ed05c6,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002643_score_0.880_x709_y56_w30_h29_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000033_20260711_100241_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002643_score_0.880_x709_y56_w30_h29_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000033_20260711_100241_before_tap_925_35.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:43.503457+00:00,2026-07-12T09:34:44.671179+00:00
file_c0017f5ded894178,asset_18309716c7540c82,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002644_score_0.880_x709_y56_w30_h29_log__20260711_104622_54288_afk_20260711_104613_311_看廣告_task__000033_20260711_105151_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002644_score_0.880_x709_y56_w30_h29_log__20260711_104622_54288_afk_20260711_104613_311_看廣告_task__000033_20260711_105151_before_tap_925_35.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:44.820566+00:00,2026-07-12T09:34:45.839829+00:00
file_7b5266f3cc703a18,asset_32ce21460580b5fe,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002646_score_0.880_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000050_20260711_015228_after_tap_301_350.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002646_score_0.880_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000050_20260711_015228_after_tap_301_350.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:45.865278+00:00,2026-07-12T09:34:46.311219+00:00
file_ebc5bec88d6837ad,asset_6cf9f8a3cf63e26d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002647_score_0.879_x549_y486_w16_h16_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000054_20260711_103438_before_swipe_360_430_360_230_700.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002647_score_0.879_x549_y486_w16_h16_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000054_20260711_103438_before_swipe_360_430_360_230_700.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:46.340122+00:00,2026-07-12T09:34:46.791663+00:00
file_0986297c8c10d7d9,asset_7b53c52848e87479,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002648_score_0.879_x501_y219_w24_h18_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000002_20260711_113124_after_tap_247_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002648_score_0.879_x501_y219_w24_h18_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000002_20260711_113124_after_tap_247_515.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:46.848706+00:00,2026-07-12T09:34:47.303792+00:00
file_04ca1900123d871d,asset_529616c0f2cb9817,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002649_score_0.879_x549_y486_w16_h16_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000153_20260711_111359_after_tap_45_43.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002649_score_0.879_x549_y486_w16_h16_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000153_20260711_111359_after_tap_45_43.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:47.347938+00:00,2026-07-12T09:34:47.761236+00:00
file_c290375ab76ce570,asset_c8bcf5b2160dee7b,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002650_score_0.879_x739_y262_w38_h43_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000006_20260711_085419_after_tap_46_21.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002650_score_0.879_x739_y262_w38_h43_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000006_20260711_085419_after_tap_46_21.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:47.795960+00:00,2026-07-12T09:34:48.207691+00:00
file_9d9d45080fe4d905,asset_4bdd3141488cd5aa,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002651_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__001116_20260709_230446_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002651_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__001116_20260709_230446_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:48.238156+00:00,2026-07-12T09:34:48.703538+00:00
file_2febcd356249a607,asset_c37bc6ed49b74cc4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002652_score_0.878_x354_y59_w34_h29_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000001_20260711_113123_before_tap_247_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002652_score_0.878_x354_y59_w34_h29_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000001_20260711_113123_before_tap_247_515.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:48.752408+00:00,2026-07-12T09:34:49.183682+00:00
file_59fc7aee75da51c9,asset_fd835ebab067525d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002653_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__000794_20260709_070359_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002653_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__000794_20260709_070359_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:49.228353+00:00,2026-07-12T09:34:49.678523+00:00
file_df079d9dff19622d,asset_c1360872b6351ed9,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002654_score_0.878_x465_y347_w23_h25_log__20260707_160103_33324__001112_20260709_230440_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002654_score_0.878_x465_y347_w23_h25_log__20260707_160103_33324__001112_20260709_230440_before_tap_80_500.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:49.716205+00:00,2026-07-12T09:34:50.207608+00:00
file_1d3cac73d3c25ebd,asset_c97f23d57fbbb406,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002655_score_0.878_x665_y87_w30_h33_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000005_20260711_110810_before_tap_656_424.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002655_score_0.878_x665_y87_w30_h33_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000005_20260711_110810_before_tap_656_424.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:50.252989+00:00,2026-07-12T09:34:50.695002+00:00
file_18b1e7485d90c3d9,asset_ba2f8f094f7f6a74,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:50.728444+00:00,2026-07-12T09:34:51.207281+00:00
file_27d84e59c4042337,asset_99366e1583ed687a,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002657_score_0.878_x492_y105_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000025_20260711_100355_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002657_score_0.878_x492_y105_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000025_20260711_100355_before_tap_495_170.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:51.237799+00:00,2026-07-12T09:34:51.719868+00:00
file_1b2b19f3b737f073,asset_74df887b1fc9fcd3,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002658_score_0.878_x454_y350_w22_h21_log__20260710_125824_2204__000540_20260711_150427_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002658_score_0.878_x454_y350_w22_h21_log__20260710_125824_2204__000540_20260711_150427_before_tap_495_170.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:51.753959+00:00,2026-07-12T09:34:52.193663+00:00
file_c2e57506d8c90a68,asset_e24ba766bfda42ad,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002659_score_0.877_x75_y123_w22_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000010_20260711_010724_after_tap_41_34.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002659_score_0.877_x75_y123_w22_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000010_20260711_010724_after_tap_41_34.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:52.228371+00:00,2026-07-12T09:34:52.680157+00:00
file_9e2695d86370ddb5,asset_30af04fbe1f593ca,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002661_score_0.877_x75_y123_w22_h22_log__20260711_080053_66564_afk_20260711_080033_em3_廣告探寶鏟_task__000003_20260711_080202_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002661_score_0.877_x75_y123_w22_h22_log__20260711_080053_66564_afk_20260711_080033_em3_廣告探寶鏟_task__000003_20260711_080202_before_tap_925_35.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:52.717788+00:00,2026-07-12T09:34:53.071343+00:00
file_bd7d519e85385621,asset_96c598a095c06f03,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002664_score_0.877_x100_y427_w15_h15_log__20260711_154545_35900_kingdom_vault__000017_20260711_154812_before_swipe_86_130_86_430_420.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002664_score_0.877_x100_y427_w15_h15_log__20260711_154545_35900_kingdom_vault__000017_20260711_154812_before_swipe_86_130_86_430_420.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:53.102000+00:00,2026-07-12T09:34:53.455260+00:00
file_27a154e0a135e4eb,asset_c59fb7313437b413,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002665_score_0.876_x675_y499_w12_h15_log__20260711_004437_69372_afk_20260711_004419_tiger_廣告時間沙漏_task__000024_20260711_004802_after_tap_67_40.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002665_score_0.876_x675_y499_w12_h15_log__20260711_004437_69372_afk_20260711_004419_tiger_廣告時間沙漏_task__000024_20260711_004802_after_tap_67_40.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:53.489861+00:00,2026-07-12T09:34:53.911684+00:00
file_e6d2c61ff0d68c21,asset_f8c51e468b1b1786,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002666_score_0.876_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000004_20260711_011203_after_tap_67_40.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002666_score_0.876_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000004_20260711_011203_after_tap_67_40.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:34:53.936864+00:00,2026-07-12T09:34:54.871567+00:00
