screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split,annotation_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,legacy_bbox_class,legacy_bbox_label
vis_det_v2_000142,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000142.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\pre_click.png,file_ce595654257bddf6,asset_f96efd1e7bcf8ce4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_080405_663:pre_click,train,v2_ann_000149,716,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000143,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000143.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\pre_click.png,file_c1c256cffcef7289,asset_ec13a99f64ee9874,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_080500_682:pre_click,val,v2_ann_000150,717,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000144,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000144.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\pre_click.png,file_0080ffbc5934e139,asset_5cccfd42a670cdcb,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_080545_818:pre_click,train,v2_ann_000151,688,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000145,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000145.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080823_970\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080823_970\pre_click.png,file_ab1cdcba2ea4e144,asset_5e48594dac416cfc,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_080823_970:pre_click,train,v2_ann_000152,718,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000146,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000146.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080907_353\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080907_353\pre_click.png,file_1f5b563b82906000,asset_f88be296d332b8c1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_080907_353:pre_click,train,v2_ann_000153,713,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000147,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000147.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081029_964\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081029_964\pre_click.png,file_44e7394766d534ea,asset_d9531131f473e736,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081029_964:pre_click,train,v2_ann_000154,719,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000148,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000148.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081154_299\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081154_299\pre_click.png,file_fe6a47e9a2308e31,asset_651a6a3f27131644,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081154_299:pre_click,val,v2_ann_000155,720,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000149,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000149.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081300_633\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081300_633\pre_click.png,file_e446b6b09d2a2ae5,asset_1da2465cb08de834,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081300_633:pre_click,train,v2_ann_000156,689,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000150,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000150.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081523_978\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081523_978\pre_click.png,file_7066c788c7a77eda,asset_bdca319f377f2865,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081523_978:pre_click,train,v2_ann_000157,721,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000151,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000151.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081552_811\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081552_811\pre_click.png,file_2bfb5e895534ad26,asset_a6a63ef29ec8babd,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081552_811:pre_click,val,v2_ann_000158,722,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000152,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000152.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081621_578\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081621_578\pre_click.png,file_e483278d379c4d35,asset_27366a494967715b,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081621_578:pre_click,train,v2_ann_000159,714,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000153,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000153.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081645_261\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081645_261\pre_click.png,file_ff9b94015029feb7,asset_e8d240395ba90ae2,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081645_261:pre_click,train,v2_ann_000160,740,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000154,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000154.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\pre_click.png,file_69c188302199a3d0,asset_d41a87a0c671bb44,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081650_337:pre_click,train,v2_ann_000161,715,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000155,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000155.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081719_192\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081719_192\pre_click.png,file_d7d93851d5025643,asset_95481daef7aafdf3,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081719_192:pre_click,train,v2_ann_000162,687,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000156,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000156.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081934_414\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081934_414\pre_click.png,file_8c38c065681f0486,asset_230be5ed63d27e05,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_081934_414:pre_click,train,v2_ann_000163,710,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000157,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000157.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082003_150\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082003_150\pre_click.png,file_c1cb2efecbd72661,asset_ab2a3411aaf41244,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_082003_150:pre_click,val,v2_ann_000164,709,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000158,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000158.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082031_822\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082031_822\pre_click.png,file_fcd6175ba165adef,asset_999c2354c842668c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_082031_822:pre_click,train,v2_ann_000165,711,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000159,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000159.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082100_584\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082100_584\pre_click.png,file_b1123e30d35f6283,asset_e672f5f667f04327,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_082100_584:pre_click,train,v2_ann_000166,712,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000160,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000160.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082124_182\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082124_182\pre_click.png,file_5dfae06133a3c2a2,asset_05bb6470551686c8,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_082124_182:pre_click,train,v2_ann_000167,752,910.146,17.896,31.957,34.514,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000161,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000161.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082129_269\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082129_269\pre_click.png,file_9cf088703f16a520,asset_f36c8525da59a701,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_082129_269:pre_click,train,v2_ann_000168,708,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000162,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000162.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085616_610\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085616_610\pre_click.png,file_d6efa18b71bdc000,asset_dd6fd1382dbef12a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085616_610:pre_click,train,v2_ann_000169,694,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000163,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000163.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085640_930\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085640_930\pre_click.png,file_2a74d48c47294157,asset_df4a78ff84e7a09a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085640_930:pre_click,train,v2_ann_000170,754,910.146,15.340,35.792,38.349,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000164,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000164.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085645_842\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085645_842\pre_click.png,file_10fa69125fbdf9ea,asset_46717db5a2a3987b,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085645_842:pre_click,train,v2_ann_000171,690,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000165,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000165.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085715_383\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085715_383\pre_click.png,file_7f621fffad7cde1c,asset_718f29eb1a88bba6,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085715_383:pre_click,test,v2_ann_000172,657,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000166,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000166.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085745_144\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085745_144\pre_click.png,file_9073989a9effc8b2,asset_7292b78d71243588,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085745_144:pre_click,val,v2_ann_000173,638,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000167,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000167.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085809_808\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085809_808\pre_click.png,file_ef082796216c4a23,asset_df4a78ff84e7a09a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085809_808:pre_click,train,v2_ann_000174,755,905.033,17.896,40.905,33.236,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000168,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000168.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085814_733\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085814_733\pre_click.png,file_6b51a01fa9be101a,asset_daf45bf95ed110e1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085814_733:pre_click,train,v2_ann_000175,639,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000169,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000169.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085839_414\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085839_414\pre_click.png,file_0eaf52264ce21b8e,asset_2347bcbf66834439,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085839_414:pre_click,val,v2_ann_000176,747,903.442,17.860,41.674,32.744,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000170,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000170.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085844_232\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085844_232\pre_click.png,file_e1ff9faea5865f34,asset_c3f5bb2ceff33d30,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_085844_232:pre_click,train,v2_ann_000177,634,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000171,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000171.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\pre_click.png,file_aa063dd8cb383e01,asset_8b7e11f5abd6c77c,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_090213_965:pre_click,train,v2_ann_000178,623,409.600,139.520,140.800,34.560,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000172,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000172.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090242_795\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090242_795\pre_click.png,file_3311df3e4402e821,asset_048ec51362c44099,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_090242_795:pre_click,test,v2_ann_000179,622,409.600,139.520,140.800,34.560,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000173,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000173.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090311_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090311_972\pre_click.png,file_2ba0fe4b6634570c,asset_d34d78f0a5bce729,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_090311_972:pre_click,train,v2_ann_000180,615,409.600,139.520,140.800,34.560,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000174,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000174.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\pre_click.png,file_e6a1abf5b6dabb4d,asset_ae5b263776ec1d9e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_090340_942:pre_click,val,v2_ann_000181,624,409.600,139.520,140.800,34.560,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000175,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000175.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090409_815\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090409_815\pre_click.png,file_4258da00cdc6695d,asset_b7d981ebca73b741,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_090409_815:pre_click,train,v2_ann_000182,620,409.600,139.520,140.800,34.560,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000176,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000176.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092304_232\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092304_232\pre_click.png,file_4df3d99b2934bab2,asset_9bb4cadb760054a5,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_092304_232:pre_click,train,v2_ann_000183,707,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000177,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000177.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092328_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092328_718\pre_click.png,file_f01677f9e3252b7f,asset_05bb6470551686c8,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_092328_718:pre_click,train,v2_ann_000184,753,908.868,19.174,33.236,31.957,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000178,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000178.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\pre_click.png,file_1944c628bb8a900a,asset_2baa4cd711e471f1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_092333_686:pre_click,train,v2_ann_000185,676,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000179,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000179.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092403_554\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092403_554\pre_click.png,file_6a62e6eceabf6990,asset_01ab3311a294f31c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260713_092403_554:pre_click,train,v2_ann_000186,685,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
