screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,screen_state,asset_type,representation,source_root,width,height,positive_bbox_count,split_group,split
ads_det_000069,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000069.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_064842_edit.png,ads2\assets\2_communication\manual_rescue_20260613_064842_edit.png,file_3f49ab4910595497,asset_68033ccf05c6f07c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_68033ccf05c6f07c,test
ads_det_000070,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000070.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_064842_original.png,ads2\assets\2_communication\manual_rescue_20260613_064842_original.png,file_5bd2e84e4b65a94b,asset_efd1608a9c659131,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_efd1608a9c659131,val
ads_det_000071,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000071.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,file_cbc748e26d09fc65,asset_625cf2818929c1d0,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_625cf2818929c1d0,train
ads_det_000072,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000072.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145759_edit.png,ads2\assets\2_communication\manual_rescue_20260613_145759_edit.png,file_88fcbdea1d5d9255,asset_a5f588e5f344bd43,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_a5f588e5f344bd43,train
ads_det_000073,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000073.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145759_original.png,ads2\assets\2_communication\manual_rescue_20260613_145759_original.png,file_fb32fd3ff288c730,asset_c43fdae72ed2e2d5,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_c43fdae72ed2e2d5,train
ads_det_000074,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000074.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145852_edit.png,ads2\assets\2_communication\manual_rescue_20260613_145852_edit.png,file_d5d7c89bd289b315,asset_327e4b7be8c60bf7,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_327e4b7be8c60bf7,train
ads_det_000075,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000075.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145852_original.png,ads2\assets\2_communication\manual_rescue_20260613_145852_original.png,file_9d1febe871779b70,asset_62b34680da624599,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_62b34680da624599,train
ads_det_000076,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000076.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152650_edit.png,ads2\assets\2_communication\manual_rescue_20260613_152650_edit.png,file_4faf51f7efdcb762,asset_4b74d5405d484b1e,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_4b74d5405d484b1e,test
ads_det_000077,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000077.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152650_original.png,ads2\assets\2_communication\manual_rescue_20260613_152650_original.png,file_d014693b458b08fa,asset_09aaf3abab38f7ff,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_09aaf3abab38f7ff,test
ads_det_000078,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000078.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152827_edit.png,ads2\assets\2_communication\manual_rescue_20260613_152827_edit.png,file_b650e197c95d1bd6,asset_8281ebec570c03d6,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8281ebec570c03d6,train
ads_det_000079,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000079.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,file_80a71757ba9b2849,asset_09e2530be65c8860,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_09e2530be65c8860,test
ads_det_000080,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000080.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_153604_edit.png,ads2\assets\2_communication\manual_rescue_20260613_153604_edit.png,file_ea31e3232404f803,asset_739e43c6fb3d6ba0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_739e43c6fb3d6ba0,train
ads_det_000081,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000081.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_153604_original.png,ads2\assets\2_communication\manual_rescue_20260613_153604_original.png,file_30e20ba407f2e735,asset_be918d46cdab9963,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_be918d46cdab9963,test
ads_det_000082,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000082.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154118_edit.png,ads2\assets\2_communication\manual_rescue_20260613_154118_edit.png,file_abeea71426d40417,asset_d62f49a9b89208ee,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_d62f49a9b89208ee,train
ads_det_000083,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000083.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154118_original.png,ads2\assets\2_communication\manual_rescue_20260613_154118_original.png,file_f01910615219089c,asset_b2e458fd374211e9,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_b2e458fd374211e9,train
ads_det_000084,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000084.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154446_edit.png,ads2\assets\2_communication\manual_rescue_20260613_154446_edit.png,file_9c10f8a137d8aed8,asset_0190bde10e56f383,ads,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_0190bde10e56f383,train
ads_det_000085,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000085.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154446_original.png,ads2\assets\2_communication\manual_rescue_20260613_154446_original.png,file_08f31ef5f45c8869,asset_81a43cda46687ae4,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_81a43cda46687ae4,train
ads_det_000086,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000086.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,file_8b220e19790c2298,asset_4cc22374792bd870,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_4cc22374792bd870,val
ads_det_000087,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000087.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_150919_original.png,ads2\assets\2_communication\manual_rescue_20260614_150919_original.png,file_36d2228858cb0cce,asset_adbff24fa4cef34d,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_adbff24fa4cef34d,train
ads_det_000088,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000088.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_154628_edit.png,ads2\assets\2_communication\manual_rescue_20260614_154628_edit.png,file_baa10eb3332e4afb,asset_cfb73a43f7747856,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_cfb73a43f7747856,train
ads_det_000089,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000089.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_154628_original.png,ads2\assets\2_communication\manual_rescue_20260614_154628_original.png,file_e026a1a663a443f2,asset_a7c462e73c48b2db,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_a7c462e73c48b2db,train
ads_det_000090,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000090.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_154725_edit.png,ads2\assets\2_communication\manual_rescue_20260614_154725_edit.png,file_c6ea024ec9c9a6e7,asset_f30c1972a421929c,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_f30c1972a421929c,train
ads_det_000091,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000091.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_154725_original.png,ads2\assets\2_communication\manual_rescue_20260614_154725_original.png,file_59b9a395d9169272,asset_b899ed47480cae25,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_b899ed47480cae25,train
ads_det_000092,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000092.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_155157_edit.png,ads2\assets\2_communication\manual_rescue_20260614_155157_edit.png,file_164a2c3f6130317e,asset_60d328a08c9a6aaf,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_60d328a08c9a6aaf,val
ads_det_000093,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000093.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,file_51e4398b2c2b97f4,asset_a147534feac4f9fe,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_a147534feac4f9fe,test
ads_det_000094,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000094.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_171018_edit.png,ads2\assets\2_communication\manual_rescue_20260614_171018_edit.png,file_3d2ab4aa54adc6e4,asset_4713ff755f8c3b61,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_4713ff755f8c3b61,val
ads_det_000095,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000095.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_171018_original.png,ads2\assets\2_communication\manual_rescue_20260614_171018_original.png,file_99dc42191712bd41,asset_90c3e37ee7950814,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_90c3e37ee7950814,train
ads_det_000096,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000096.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_082502_edit.png,ads2\assets\2_communication\manual_rescue_20260615_082502_edit.png,file_e78cdbed66e90571,asset_0772e77ac58154c7,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_0772e77ac58154c7,train
ads_det_000097,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000097.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,file_608055de17005875,asset_0b038a10b6c750bf,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_0b038a10b6c750bf,train
ads_det_000098,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000098.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_091642_edit.png,ads2\assets\2_communication\manual_rescue_20260615_091642_edit.png,file_f91606eaefa1f62b,asset_909dae570f3d632d,ads,waiting,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_909dae570f3d632d,val
ads_det_000099,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000099.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_092016_edit.png,ads2\assets\2_communication\manual_rescue_20260615_092016_edit.png,file_b4cc8087ce8645f3,asset_ddfa8de62f35ae38,ads,waiting,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_ddfa8de62f35ae38,test
ads_det_000100,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000100.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_092805_edit.png,ads2\assets\2_communication\manual_rescue_20260615_092805_edit.png,file_a9031c67e781d454,asset_874adabac201e985,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_874adabac201e985,train
ads_det_000101,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000101.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_092805_original.png,ads2\assets\2_communication\manual_rescue_20260615_092805_original.png,file_da6ebf372514609a,asset_6233b442a775a94e,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_6233b442a775a94e,train
ads_det_000102,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000102.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_093211_edit.png,ads2\assets\2_communication\manual_rescue_20260615_093211_edit.png,file_eac8bdd9b1afbef9,asset_8b506144921e692e,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8b506144921e692e,train
ads_det_000103,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000103.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260617_104135_edit.png,ads2\assets\2_communication\manual_rescue_20260617_104135_edit.png,file_930b0e954fd4d20f,asset_a1127cd78d9fdfe0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_a1127cd78d9fdfe0,train
ads_det_000104,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000104.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260617_104135_original.png,ads2\assets\2_communication\manual_rescue_20260617_104135_original.png,file_ebae3e2cd1e60c0f,asset_e01f9b6db83bc730,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_e01f9b6db83bc730,train
ads_det_000105,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000105.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260620_003239_edit.png,ads2\assets\2_communication\manual_rescue_20260620_003239_edit.png,file_55a6215209c9beb8,asset_4416deead2106b41,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_4416deead2106b41,val
ads_det_000106,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000106.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260620_003239_original.png,ads2\assets\2_communication\manual_rescue_20260620_003239_original.png,file_a961bf242219e970,asset_8442ab79c8c3d4f4,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_8442ab79c8c3d4f4,train
ads_det_000107,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000107.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_122449_edit.png,ads2\assets\2_communication\manual_rescue_20260624_122449_edit.png,file_3476742336d99f85,asset_8cb870edb6b0eae0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8cb870edb6b0eae0,train
ads_det_000108,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000108.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_122449_original.png,ads2\assets\2_communication\manual_rescue_20260624_122449_original.png,file_b1346d2ef973ee63,asset_7f562fa0234169c2,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_7f562fa0234169c2,train
ads_det_000109,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000109.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,file_571724a6f98e4c59,asset_d5764c150aa3271a,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_d5764c150aa3271a,train
ads_det_000110,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000110.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,file_5c48d6bc2314a63a,asset_7c5afa1685004ea5,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_7c5afa1685004ea5,train
ads_det_000111,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000111.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,file_3f3709245f8648f5,asset_2e9c0f72f8a906ff,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_2e9c0f72f8a906ff,val
ads_det_000112,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000112.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,file_75de454102768585,asset_90e3e8ec409fe85c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_90e3e8ec409fe85c,train
ads_det_000113,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000113.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_142808_edit.png,ads2\assets\2_communication\manual_rescue_20260624_142808_edit.png,file_ef3b2df37ce1aa22,asset_e94d9ae406475a02,shared,returned_to_game,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_e94d9ae406475a02,train
ads_det_000114,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000114.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144927_edit.png,ads2\assets\2_communication\manual_rescue_20260625_144927_edit.png,file_0ff60244c2316f2f,asset_45b271ddcf104c5f,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_45b271ddcf104c5f,train
ads_det_000115,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000115.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144927_original.png,ads2\assets\2_communication\manual_rescue_20260625_144927_original.png,file_985be4a18038c3c7,asset_e616283f4b7706bd,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_e616283f4b7706bd,val
ads_det_000116,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000116.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144957_edit.png,ads2\assets\2_communication\manual_rescue_20260625_144957_edit.png,file_1e4f4b18bcc07ea6,asset_c81ab2155760df3c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_c81ab2155760df3c,train
ads_det_000117,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000117.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144957_original.png,ads2\assets\2_communication\manual_rescue_20260625_144957_original.png,file_fa29544185312375,asset_595638b8d7a34d3f,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_595638b8d7a34d3f,train
ads_det_000118,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000118.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,file_9a362e65ff44e284,asset_c821d71772c59117,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,3,content:asset_c821d71772c59117,train
ads_det_000119,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000119.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260629_105851_edit.png,ads2\assets\2_communication\manual_rescue_20260629_105851_edit.png,file_98d4aefb10ff3479,asset_ba6fe53170910093,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_ba6fe53170910093,train
ads_det_000120,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000120.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260629_105851_original.png,ads2\assets\2_communication\manual_rescue_20260629_105851_original.png,file_af833fb7e45331af,asset_8bcaa30d76665775,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8bcaa30d76665775,train
ads_det_000121,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000121.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,file_4a0b887cc1021121,asset_451d0b46a3a8854c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_451d0b46a3a8854c,test
ads_det_000122,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000122.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_190348_original.png,ads2\assets\2_communication\manual_rescue_20260630_190348_original.png,file_a4972c7044ed599f,asset_154a6887d8c4149d,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_154a6887d8c4149d,test
ads_det_000123,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000123.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_191141_edit.png,ads2\assets\2_communication\manual_rescue_20260630_191141_edit.png,file_2fc81e6cdcc8ee30,asset_6fc526d611d731cd,ads,waiting,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_6fc526d611d731cd,train
ads_det_000124,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000124.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_113909_edit.png,ads2\assets\2_communication\manual_rescue_20260703_113909_edit.png,file_22ca921e76653352,asset_a3346f5bfa58e3d4,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_a3346f5bfa58e3d4,train
ads_det_000125,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000125.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,file_7d456315cf4c9b23,asset_b5eba0c407852304,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_b5eba0c407852304,train
ads_det_000126,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000126.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,file_57a8534623367f8d,asset_29c8125cc98990ef,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_29c8125cc98990ef,val
ads_det_000127,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000127.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,file_ceaad6b701f5d5a4,asset_75d5fd01adf360e6,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_75d5fd01adf360e6,train
ads_det_000128,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000128.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,file_bcec00f9c51b465c,asset_fe96e218d8ab27e9,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_fe96e218d8ab27e9,val
ads_det_000129,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000129.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,file_871a1eaf8b898e17,asset_dffe72d06cbfb9bc,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_dffe72d06cbfb9bc,val
ads_det_000130,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000130.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260710_103030_edit.png,ads2\assets\2_communication\manual_rescue_20260710_103030_edit.png,file_da979b95fcda45f1,asset_f2896d510a9cadab,ads,waiting,clean_fullscreen,raw,ads2\assets\2_communication,960,540,0,content:asset_f2896d510a9cadab,train
ads_det_000131,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000131.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,file_8696a161a6854f90,asset_85f122e867a85630,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_85f122e867a85630,test
ads_det_000132,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000132.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,file_d46b197168fee412,asset_411bd82c019bb4de,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_411bd82c019bb4de,val
ads_det_000133,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000133.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,file_5204cddb94e64d8e,asset_8089d3ec2f3418e0,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8089d3ec2f3418e0,val
ads_det_000134,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000134.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,file_04613673a2a00b41,asset_8ca75c26bac1b84b,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_8ca75c26bac1b84b,train
ads_det_000135,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000135.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,file_396e311ee8626082,asset_191230a348180ff4,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_191230a348180ff4,test
ads_det_000136,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000136.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260712_091320_edit.png,ads2\assets\2_communication\manual_rescue_20260712_091320_edit.png,file_49bc9301264dc5e6,asset_6cdf6ededf658177,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,960,540,1,content:asset_6cdf6ededf658177,train
